# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.078170   0.100813
0.599500   0.060437   -0.005099
0.899250   0.075113   0.011283
1.199000   0.067201   -0.015666
1.498750   0.065722   0.003819
1.798500   0.069491   0.001488
2.098250   0.066614   -0.003536
2.398000   0.067371   0.002119
2.697750   0.067884   -0.000963
2.997500   0.066794   0.000585
3.297250   0.068235   -0.000987
3.597000   0.066202   0.000164
3.896750   0.068333   0.000404
4.196500   0.066445   -0.000409
4.496250   0.068088   0.005481
