# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.151716   0.211862
0.599500   0.127011   -0.032397
0.899250   0.132294   0.007407
1.199000   0.131452   -0.000084
1.498750   0.132244   -0.004342
1.798500   0.128849   0.003405
2.098250   0.134285   0.000307
2.398000   0.129033   -0.004731
2.697750   0.131448   0.004937
2.997500   0.131993   -0.001400
3.297250   0.130609   0.000346
3.597000   0.132200   0.002810
3.896750   0.132294   -0.002305
4.196500   0.130818   -0.000492
4.496250   0.131999   0.003939
