# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.263040   0.765356
0.599500   0.458831   0.638507
0.899250   0.645825   0.626590
1.199000   0.834471   0.626936
1.498750   1.021673   0.630926
1.798500   1.212712   0.638160
2.098250   1.404250   0.635391
2.398000   1.593628   0.639199
2.697750   1.787450   0.650110
2.997500   1.983369   0.655916
3.297250   2.180671   0.658236
3.597000   2.377981   0.656696
3.896750   2.574361   0.657672
4.196500   2.772255   0.656358
4.496250   2.967848   0.652518
