# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.257577   0.733307
0.599500   0.439617   0.587139
0.899250   0.609567   0.568913
1.199000   0.780681   0.573003
1.498750   0.953082   0.579143
1.798500   1.127877   0.576527
2.098250   1.298710   0.564911
2.398000   1.466541   0.557384
2.697750   1.632862   0.557735
2.997500   1.800903   0.558024
3.297250   1.967397   0.557498
3.597000   2.135123   0.564039
3.896750   2.305539   0.567360
4.196500   2.475256   0.567493
4.496250   2.645751   0.568791
