# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.275334   0.807421
0.599500   0.484049   0.690673
0.899250   0.689392   0.684461
1.199000   0.894383   0.681486
1.498750   1.097943   0.675909
1.798500   1.299591   0.674093
2.098250   1.502062   0.676807
2.398000   1.705337   0.675406
2.697750   1.906968   0.670672
2.997500   2.107404   0.666907
3.297250   2.306778   0.666474
3.597000   2.506955   0.667639
3.896750   2.707027   0.666259
4.196500   2.906378   0.656821
4.496250   3.100792   0.648588
