# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.139881   0.197681
0.599500   0.118510   -0.028746
0.899250   0.122648   0.005218
1.199000   0.121638   -0.000704
1.498750   0.122225   -0.001277
1.798500   0.120872   0.000370
2.098250   0.122447   -0.000822
2.398000   0.120380   0.000619
2.697750   0.122818   -0.000340
2.997500   0.120176   -0.001695
3.297250   0.121802   0.002997
3.597000   0.121973   -0.000966
3.896750   0.121222   0.000364
4.196500   0.122191   0.001111
4.496250   0.121888   -0.001009
