# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.336415   1.025749
0.599500   0.614936   0.917530
0.899250   0.886475   0.906600
1.199000   1.158443   0.908476
1.498750   1.431106   0.916430
1.798500   1.707842   0.914410
2.098250   1.979295   0.900718
2.398000   2.247823   0.908078
2.697750   2.523687   0.922063
2.997500   2.800600   0.916463
3.297250   3.073107   0.914485
3.597000   3.348833   0.920918
3.896750   3.625197   0.919786
4.196500   3.900245   0.912884
4.496250   4.172471   0.908177
