# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.106377   0.140232
0.599500   0.084069   -0.014778
0.899250   0.097518   0.009115
1.199000   0.089534   -0.010847
1.498750   0.091015   0.003854
1.798500   0.091844   0.000056
2.098250   0.091049   -0.003278
2.398000   0.089879   0.002157
2.697750   0.092342   0.000162
2.997500   0.089976   -0.000143
3.297250   0.092256   0.000660
3.597000   0.090371   -0.001701
3.896750   0.091237   0.000734
4.196500   0.090812   0.000405
4.496250   0.091480   0.002229
