# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.100429   0.131630
0.599500   0.078912   -0.012501
0.899250   0.092935   0.010466
1.199000   0.085187   -0.012127
1.498750   0.085664   0.002813
1.798500   0.086873   0.001726
2.098250   0.086699   -0.002331
2.398000   0.085475   -0.000547
2.697750   0.086371   0.000025
2.997500   0.085491   -0.000375
3.297250   0.086146   0.000872
3.597000   0.086014   -0.000416
3.896750   0.085897   -0.000489
4.196500   0.085720   0.000314
4.496250   0.086085   0.001216
