# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.304433   0.908559
0.599500   0.544681   0.786874
0.899250   0.776164   0.765270
1.199000   1.003461   0.753123
1.498750   1.227661   0.749439
1.798500   1.452749   0.757619
2.098250   1.681854   0.770471
2.398000   1.914646   0.771910
2.697750   2.144614   0.766656
2.997500   2.374256   0.767283
3.297250   2.604600   0.767789
3.597000   2.834546   0.768170
3.896750   3.065118   0.777527
4.196500   3.300674   0.784192
4.496250   3.535240   0.782542
