# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.131443   0.180867
0.599500   0.108429   -0.025927
0.899250   0.115900   0.006347
1.199000   0.112235   -0.001574
1.498750   0.114957   -0.000521
1.798500   0.111922   -0.001377
2.098250   0.114131   -0.000161
2.398000   0.111825   0.000882
2.697750   0.114660   0.000469
2.997500   0.112106   -0.001778
3.297250   0.113594   0.001360
3.597000   0.112922   -0.002089
3.896750   0.112342   0.001213
4.196500   0.113649   -0.000766
4.496250   0.111883   -0.005892
