# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.239516   0.684132
0.599500   0.410137   0.556945
0.899250   0.573404   0.548667
1.199000   0.739063   0.547067
1.498750   0.901371   0.539897
1.798500   1.062731   0.536740
2.098250   1.223146   0.534179
2.398000   1.382972   0.537073
2.697750   1.545122   0.537488
2.997500   1.705196   0.529248
3.297250   1.862406   0.521470
3.597000   2.017817   0.514100
3.896750   2.170609   0.509533
4.196500   2.323282   0.512107
4.496250   2.477617   0.514879
