# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.223701   0.615612
0.599500   0.369059   0.469453
0.899250   0.505137   0.453990
1.199000   0.641226   0.454301
1.498750   0.777491   0.450957
1.798500   0.911575   0.447302
2.098250   1.045648   0.439349
2.398000   1.174965   0.434948
2.697750   1.306400   0.438401
2.997500   1.437786   0.442296
3.297250   1.571556   0.442642
3.597000   1.703150   0.436609
3.896750   1.833303   0.430649
4.196500   1.961325   0.426997
4.496250   2.089288   0.426900
