# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.087975   0.116134
0.599500   0.069622   -0.006687
0.899250   0.083966   0.010101
1.199000   0.075678   -0.014300
1.498750   0.075393   0.002980
1.798500   0.077464   0.002516
2.098250   0.076902   -0.002706
2.398000   0.075842   0.000652
2.697750   0.077292   -0.000990
2.997500   0.075249   -0.000773
3.297250   0.076829   0.002080
3.597000   0.076496   -0.001042
3.896750   0.076205   -0.000423
4.196500   0.076242   -0.000100
4.496250   0.076145   -0.000325
