# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.068915   0.088932
0.599500   0.053315   -0.001176
0.899250   0.068210   0.010003
1.199000   0.059311   -0.015570
1.498750   0.058876   0.003754
1.798500   0.061562   0.000781
2.098250   0.059344   -0.000848
2.398000   0.061054   0.001327
2.697750   0.060140   -0.002715
2.997500   0.059426   0.001307
3.297250   0.060924   -0.000230
3.597000   0.059288   -0.000730
3.896750   0.060486   0.000770
4.196500   0.059749   -0.000969
4.496250   0.059905   0.000520
