# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.271953   0.797397
0.599500   0.478040   0.677398
0.899250   0.678054   0.667177
1.199000   0.878012   0.658552
1.498750   1.072855   0.643476
1.798500   1.263776   0.640502
2.098250   1.456836   0.637510
2.398000   1.645963   0.627080
2.697750   1.832770   0.618082
2.997500   2.016503   0.618074
3.297250   2.203306   0.623391
3.597000   2.390226   0.625425
3.896750   2.578248   0.629560
4.196500   2.767647   0.633274
4.496250   2.957896   0.634692
