# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.284988   0.842029
0.599500   0.504796   0.718749
0.899250   0.715878   0.697477
1.199000   0.922933   0.693297
1.498750   1.131510   0.698531
1.798500   1.341703   0.696158
2.098250   1.548856   0.692871
2.398000   1.757079   0.692647
2.697750   1.964098   0.695427
2.997500   2.173987   0.706036
3.297250   2.387367   0.711643
3.597000   2.600617   0.704664
3.896750   2.809813   0.694559
4.196500   3.017005   0.689958
4.496250   3.223443   0.688700
