# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.057145   0.071667
0.599500   0.042964   0.002061
0.899250   0.058381   0.010484
1.199000   0.049250   -0.017608
1.498750   0.047825   0.004563
1.798500   0.051985   0.000091
2.098250   0.047879   -0.000124
2.398000   0.051911   0.000312
2.697750   0.048066   -0.003428
2.997500   0.049855   0.001899
3.297250   0.049205   -0.001737
3.597000   0.048814   0.001012
3.896750   0.049812   -0.000720
4.196500   0.048382   0.001905
4.496250   0.050953   0.008577
