# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.299750   0.270677   0.789095
0.599500   0.473062   0.666787
0.899250   0.670416   0.659099
1.199000   0.868192   0.662037
1.498750   1.067307   0.667256
1.798500   1.268212   0.674243
2.098250   1.471516   0.680768
2.398000   1.676333   0.679759
2.697750   1.879031   0.673873
2.997500   2.080319   0.678266
3.297250   2.285652   0.687557
3.597000   2.492509   0.690158
3.896750   2.699402   0.695473
4.196500   2.909446   0.701435
4.496250   3.119912   0.702140
