1.59 4.68 -152.28129396
1.60 4.68 -152.28197927
1.61 4.68 -152.28251027
1.615 4.68 -152.28271437
1.62 4.68 -152.28288344
1.625 4.68 -152.28301572
1.63 4.68 -152.28310759
1.635 4.68 -152.28316372
1.64 4.68 -152.28318663
1.59 4.69 -152.28184238
1.60 4.69 -152.28244845
1.61 4.69 -152.28289905
1.615 4.69 -152.28306771
1.62 4.69 -152.28319664
1.625 4.69 -152.28328792
1.63 4.69 -152.28334166
1.635 4.69 -152.28335888
1.64 4.69 -152.28334209
1.59 4.7 -152.28230313
1.60 4.7 -152.28283066
1.61 4.7 -152.28320323
1.615 4.7 -152.28333056
1.62 4.7 -152.28341975
1.625 4.7 -152.28347048
1.63 4.7 -152.28348631
1.635 4.7 -152.28346533
1.64 4.7 -152.28341051
1.59 4.71 -152.28268527
1.60 4.71 -152.28313162
1.61 4.71 -152.28342229
1.615 4.71 -152.28350806
1.62 4.71 -152.28355736
1.625 4.71 -152.28356973
1.63 4.71 -152.28354643
1.635 4.71 -152.28348775
1.64 4.71 -152.28339258
1.59 4.715 -152.28284247
1.60 4.715 -152.28324765
1.61 4.715 -152.28349753
1.615 4.715 -152.28356432
1.62 4.715 -152.28359429
1.625 4.715 -152.28358776
1.63 4.715 -152.28354482
1.635 4.715 -152.28346376
1.64 4.715 -152.28335351
1.59 4.72 -152.28297568
1.60 4.72 -152.28334367
1.61 4.72 -152.28355122
1.615 4.72 -152.28359694
1.62 4.72 -152.28360824
1.625 4.72 -152.28358158
1.63 4.72 -152.28351876
1.635 4.72 -152.28342346
1.64 4.72 -152.28329212
1.59 4.725 -152.28309217
1.60 4.725 -152.28341381
1.61 4.725 -152.28358448
1.615 4.725 -152.28361218
1.62 4.725 -152.28360288
1.625 4.725 -152.28355851
1.63 4.725 -152.28347598
1.635 4.725 -152.28336067
1.64 4.725 -152.28321008
1.59 4.73 -152.28318482
1.60 4.73 -152.28346738
1.61 4.73 -152.28359524
1.615 4.73 -152.28360625
1.62 4.73 -152.28357817
1.625 4.73 -152.28351254
1.63 4.73 -152.28341192
1.635 4.73 -152.28327727
1.64 4.73 -152.28310771
1.59 4.735 -152.28325755
1.60 4.735 -152.28350187
1.61 4.735 -152.28358907
1.615 4.735 -152.28357895
1.62 4.735 -152.28352954
1.625 4.735 -152.28344627
1.63 4.735 -152.28332651
1.635 4.735 -152.28317363
1.64 4.735 -152.28298364
1.59 4.74 -152.28330984
1.60 4.74 -152.28351156
1.61 4.74 -152.28356165
1.615 4.74 -152.28353045
1.62 4.74 -152.28346307
1.625 4.74 -152.28336000
1.63 4.74 -152.28322259
1.635 4.74 -152.28304777
1.64 4.74 -152.28283965
1.59 4.75 -152.28334970
1.60 4.75 -152.28347022
1.61 4.75 -152.28344232
1.615 4.75 -152.28337427
1.62 4.75 -152.28326622
1.625 4.75 -152.28312426
1.63 4.75 -152.28294857
1.635 4.75 -152.28273689
1.64 4.75 -152.28249374
1.59 4.76 -152.28330789
1.60 4.76 -152.28334866
1.61 4.76 -152.28324300
1.615 4.76 -152.28313407
1.62 4.76 -152.28298924
1.625 4.76 -152.28281097
1.63 4.76 -152.28259419
1.635 4.76 -152.28234883
1.64 4.76 -152.28206906
