# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.499583   0.119335   0.118530
0.999167   0.118432   0.000251
1.498750   0.119585   -0.002069
1.998333   0.116365   -0.005839
2.497917   0.113751   -0.002827
2.997500   0.113540   0.004443
3.497083   0.118190   0.002376
3.996667   0.115914   -0.008758
4.496250   0.109439   -0.000330
4.995833   0.115585   0.006947
5.495417   0.116380   -0.000335
5.995000   0.115250   -0.001517
6.494583   0.114865   -0.001238
6.994167   0.114012   0.000790
7.493750   0.115654   0.004026
7.993333   0.118035   -0.000321
8.492917   0.115334   -0.004342
8.992500   0.113697   -0.002574
9.492083   0.112761   0.000374
9.991667   0.114070   -0.000348
10.491250   0.112414   0.000466
10.990833   0.114536   0.001450
11.490417   0.113863   -0.000066
11.990000   0.114471   0.002019
12.489583   0.115880   -0.002542
12.989167   0.111930   -0.006758
13.488750   0.109127   0.000138
13.988333   0.112068   0.003066
14.487917   0.112190   0.001097
14.987500   0.113164   0.001723
15.487083   0.113912   -0.002624
15.986667   0.110542   -0.001350
16.486250   0.112563   -0.000558
16.985833   0.109985   0.000103
17.485417   0.112666   0.002183
17.985000   0.112166   0.000253
18.484583   0.112919   0.001498
18.984167   0.113663   -0.000235
19.483750   0.112683   -0.001224
19.983333   0.112440   -0.000315
20.482917   0.112369   -0.000755
20.982500   0.111686   0.001651
21.482083   0.114018   0.002392
21.981667   0.114076   -0.000709
22.481250   0.113310   0.000912
22.980833   0.114987   0.000988
23.480417   0.114297   -0.002261
23.980000   0.112728   0.000280
24.479583   0.114577   -0.000642
24.979167   0.112087   -0.000888
25.478750   0.113690   0.000440
25.978333   0.112527   0.004006
26.477917   0.117693   0.002662
26.977500   0.115187   -0.001671
27.477083   0.116023   -0.003171
27.976667   0.112018   0.000546
28.476250   0.116568   0.001166
28.975833   0.113184   -0.001441
29.475417   0.115129   0.002952
29.975000   0.116133   0.000951
30.474583   0.116079   -0.001705
30.974167   0.114429   -0.000301
31.473750   0.115779   -0.002762
31.973333   0.111670   -0.000940
32.472917   0.114840   0.003443
32.972500   0.115110   0.001698
33.472083   0.116536   0.002907
33.971667   0.118014   -0.000380
34.471250   0.116157   -0.003467
34.970833   0.114551   -0.001351
35.470417   0.114807   -0.000528
35.970000   0.114023   0.000333
36.469583   0.115140   0.004641
36.969167   0.118659   -0.001210
37.468750   0.113930   -0.001070
37.968333   0.117590   -0.000545
38.467917   0.113386   -0.007010
38.967500   0.110586   0.000435
39.467083   0.113821   0.004188
39.966667   0.114770   0.000090
40.466250   0.113911   -0.001179
40.965833   0.113592   0.002021
41.465417   0.115930   -0.000227
41.965000   0.113365   0.000636
42.464583   0.116566   -0.001113
42.964167   0.112253   0.000316
43.463750   0.116882   0.003001
43.963333   0.115252   -0.002741
44.462917   0.114143   -0.003021
44.962500   0.112233   0.002660
45.462083   0.116801   0.002714
45.961667   0.114944   -0.001527
46.461250   0.115275   0.002379
46.960833   0.117321   -0.000049
47.460417   0.115226   -0.002558
47.960000   0.114766   -0.000558
48.459583   0.114668   -0.000330
48.959167   0.114436   0.001958
49.458750   0.116625   0.004382
