# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.499583   0.411455   0.750482
0.999167   0.749857   0.670084
1.498750   1.080980   0.673877
1.998333   1.423172   0.687173
2.497917   1.767580   0.661591
2.997500   2.084212   0.635745
3.497083   2.402795   0.641741
3.996667   2.725418   0.646267
4.496250   3.048524   0.629439
4.995833   3.354332   0.600265
5.495417   3.648289   0.620592
5.995000   3.974406   0.641256
6.494583   4.289010   0.611457
6.994167   4.585353   0.603265
7.493750   4.891773   0.621497
7.993333   5.206332   0.648795
8.492917   5.540027   0.656546
8.992500   5.862331   0.647426
9.492083   6.186914   0.646454
9.991667   6.508246   0.626724
10.491250   6.813115   0.640434
10.990833   7.148147   0.654237
11.490417   7.466807   0.609730
11.990000   7.757368   0.604193
12.489583   8.070497   0.649389
12.989167   8.406216   0.677616
13.488750   8.747549   0.700944
13.988333   9.106576   0.741402
14.487917   9.488332   0.766365
14.987500   9.872302   0.768767
15.487083   10.256459   0.761779
15.986667   10.633446   0.751049
16.486250   11.006882   0.754150
16.985833   11.386968   0.758512
17.485417   11.764762   0.749951
17.985000   12.136294   0.722623
18.484583   12.486783   0.674565
18.984167   12.810297   0.607253
19.483750   13.093530   0.548595
19.983333   13.358434   0.571643
20.482917   13.664696   0.625053
20.982500   13.982966   0.643318
21.482083   14.307478   0.654980
21.981667   14.637400   0.638697
22.481250   14.945643   0.606019
22.980833   15.242914   0.577531
23.480417   15.522692   0.548292
23.980000   15.790748   0.523610
24.479583   16.045866   0.493282
24.979167   16.283619   0.501302
25.478750   16.546750   0.531789
25.978333   16.814965   0.521148
26.477917   17.067464   0.488372
26.977500   17.302930   0.494374
27.477083   17.561427   0.532170
27.976667   17.834657   0.534065
28.476250   18.095047   0.509243
28.975833   18.343475   0.492976
29.475417   18.587612   0.476048
29.975000   18.819127   0.436498
30.474583   19.023746   0.411560
30.974167   19.230344   0.414356
31.473750   19.437756   0.448232
31.973333   19.678202   0.520511
32.472917   19.957833   0.617457
32.972500   20.295145   0.667172
33.472083   20.624449   0.644455
33.971667   20.939063   0.653697
34.471250   21.277601   0.730230
34.970833   21.668685   0.764307
35.470417   22.041271   0.729521
35.970000   22.397597   0.700712
36.469583   22.741399   0.697138
36.969167   23.094154   0.704623
37.468750   23.445434   0.673642
37.968333   23.767235   0.670717
38.467917   24.115592   0.726027
38.967500   24.492657   0.743555
39.467083   24.858528   0.731407
39.966667   25.223454   0.776410
40.466250   25.634291   0.792057
40.965833   26.014852   0.723331
41.465417   26.357018   0.678030
41.965000   26.692316   0.628082
42.464583   26.984577   0.557146
42.964167   27.248998   0.562213
43.463750   27.546321   0.643206
43.963333   27.891668   0.689268
44.462917   28.235015   0.671665
44.962500   28.562773   0.648951
45.462083   28.883426   0.637969
45.961667   29.200211   0.654468
46.461250   29.537348   0.668367
46.960833   29.868021   0.682160
47.460417   30.218940   0.733989
47.960000   30.601398   0.713485
48.459583   30.931831   0.689258
48.959167   31.290081   0.726264
49.458750   31.657490   0.735431
