# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.499583   0.400569   0.730086
0.999167   0.729478   0.667870
1.498750   1.067882   0.673373
1.998333   1.402290   0.662333
2.497917   1.729664   0.654320
2.997500   2.056064   0.654219
3.497083   2.383338   0.659984
3.996667   2.715499   0.653106
4.496250   3.035900   0.632022
4.995833   3.346994   0.635590
5.495417   3.670960   0.640871
5.995000   3.987331   0.641353
6.494583   4.311778   0.634986
6.994167   4.621788   0.612150
7.493750   4.923417   0.614189
7.993333   5.235465   0.626833
8.492917   5.549728   0.613425
8.992500   5.848379   0.610595
9.492083   6.159814   0.616757
9.991667   6.464621   0.605353
10.491250   6.764663   0.610105
10.990833   7.074218   0.621032
11.490417   7.385177   0.630849
11.990000   7.704541   0.630731
12.489583   8.015382   0.605883
12.989167   8.309919   0.603306
13.488750   8.618186   0.638109
13.988333   8.947496   0.670839
14.487917   9.288465   0.679526
14.987500   9.626457   0.677159
15.487083   9.965060   0.673341
15.986667   10.299237   0.654400
16.486250   10.618915   0.625944
16.985833   10.924659   0.599288
17.485417   11.217703   0.568524
17.985000   11.492709   0.561456
18.484583   11.778691   0.558121
18.984167   12.050365   0.565345
19.483750   12.343565   0.582016
19.983333   12.631897   0.604729
20.482917   12.947790   0.602749
20.982500   13.234144   0.561327
21.482083   13.508650   0.539980
21.981667   13.773674   0.499466
22.481250   14.007700   0.480983
22.980833   14.254256   0.491067
23.480417   14.498357   0.490878
23.980000   14.744725   0.481146
24.479583   14.979102   0.514709
24.979167   15.259005   0.580800
25.478750   15.559418   0.611297
25.978333   15.869793   0.589439
26.477917   16.148366   0.580419
26.977500   16.449729   0.605887
27.477083   16.753748   0.608907
27.976667   17.058128   0.628319
28.476250   17.381543   0.666676
28.975833   17.724249   0.731244
29.475417   18.112178   0.829036
29.975000   18.552594   0.860984
30.474583   18.972444   0.892603
30.974167   19.444453   0.980665
31.473750   19.952292   1.000994
31.973333   20.444614   1.015308
32.472917   20.966754   1.021173
32.972500   21.464936   0.961497
33.472083   21.927450   0.887779
33.971667   22.351976   0.839617
34.471250   22.766367   0.810474
34.970833   23.161774   0.783940
35.470417   23.549654   0.741215
35.970000   23.902371   0.720751
36.469583   24.269804   0.738257
36.969167   24.640013   0.767682
37.468750   25.036847   0.813435
37.968333   25.452770   0.821961
38.467917   25.858123   0.795187
38.967500   26.247295   0.774819
39.467083   26.632296   0.766532
39.966667   27.013188   0.786218
40.466250   27.417859   0.784488
40.965833   27.797022   0.737137
41.465417   28.154382   0.703858
41.965000   28.500293   0.655856
42.464583   28.809692   0.592481
42.964167   29.092280   0.548488
43.463750   29.357723   0.494627
43.963333   29.586495   0.468741
44.462917   29.826074   0.455819
44.962500   30.041935   0.411555
45.462083   30.237286   0.402484
45.961667   30.444083   0.417870
46.461250   30.654808   0.442932
46.960833   30.886647   0.454988
47.460417   31.109416   0.470453
47.960000   31.356708   0.472332
48.459583   31.581355   0.434838
48.959167   31.791184   0.431193
49.458750   32.012189   0.442379
