# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.499583   0.377614   0.672000
0.999167   0.671440   0.594675
1.498750   0.971793   0.601469
1.998333   1.272408   0.601447
2.497917   1.572740   0.589470
2.997500   1.861387   0.601966
3.497083   2.174204   0.639237
3.996667   2.500091   0.668801
4.496250   2.842448   0.695901
4.995833   3.195412   0.713445
5.495417   3.555298   0.726256
5.995000   3.921062   0.729998
6.494583   4.284688   0.741191
6.994167   4.661635   0.754744
7.493750   5.038803   0.738807
7.993333   5.399827   0.754179
8.492917   5.792353   0.786748
8.992500   6.185919   0.797069
9.492083   6.588758   0.780457
9.991667   6.965725   0.758094
10.491250   7.346220   0.766304
10.990833   7.731391   0.773080
11.490417   8.118656   0.765558
11.990000   8.496311   0.736777
12.489583   8.854819   0.689951
12.989167   9.185687   0.644630
13.488750   9.498911   0.632843
13.988333   9.818003   0.628634
14.487917   10.127022   0.640924
14.987500   10.458393   0.670982
15.487083   10.797445   0.699699
15.986667   11.157509   0.725728
16.486250   11.522568   0.727503
16.985833   11.884406   0.715162
17.485417   12.237134   0.705787
17.985000   12.589605   0.685155
18.484583   12.921718   0.685891
18.984167   13.274924   0.713210
19.483750   13.634334   0.727717
19.983333   14.002035   0.733164
20.482917   14.366886   0.719952
20.982500   14.721387   0.696046
21.482083   15.062352   0.663755
21.981667   15.384589   0.668982
22.481250   15.730777   0.705942
22.980833   16.089943   0.713192
23.480417   16.443374   0.682340
23.980000   16.771714   0.642821
24.479583   17.085659   0.610152
24.979167   17.381357   0.591360
25.478750   17.676526   0.588621
25.978333   17.969488   0.597553
26.477917   18.273580   0.609265
26.977500   18.578245   0.595584
27.477083   18.868668   0.608174
27.976667   19.185912   0.637951
28.476250   19.506087   0.646450
28.975833   19.831823   0.639278
29.475417   20.144833   0.637262
29.975000   20.468553   0.674966
30.474583   20.819236   0.733430
30.974167   21.201372   0.760676
31.473750   21.579278   0.755848
31.973333   21.956590   0.732422
32.472917   22.311090   0.702921
32.972500   22.658926   0.695118
33.472083   23.005629   0.725695
33.971667   23.384016   0.759321
34.471250   23.764317   0.763473
34.970833   24.146853   0.778511
35.470417   24.542179   0.748638
35.970000   24.894867   0.681163
36.469583   25.222774   0.658798
36.969167   25.553116   0.686657
37.468750   25.908859   0.680329
37.968333   26.232878   0.682086
38.467917   26.590376   0.701690
38.967500   26.933984   0.674450
39.467083   27.264264   0.656663
39.966667   27.590099   0.646442
40.466250   27.910168   0.633202
40.965833   28.222774   0.655325
41.465417   28.564947   0.696374
41.965000   28.918568   0.754783
42.464583   29.319101   0.825682
42.964167   29.743562   0.833941
43.463750   30.152346   0.793902
43.963333   30.536803   0.769858
44.462917   30.921562   0.773461
44.962500   31.309619   0.754334
45.462083   31.675267   0.734726
45.961667   32.043732   0.780281
46.461250   32.454898   0.797108
46.960833   32.840176   0.785409
47.460417   33.239653   0.822799
47.960000   33.662289   0.796118
48.459583   34.035108   0.700103
48.959167   34.361808   0.650764
49.458750   34.685330   0.647583
