# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.499583   0.112908   0.107801
0.999167   0.107711   -0.006724
1.498750   0.106190   -0.001626
1.998333   0.106086   -0.001061
2.497917   0.105130   0.000825
2.997500   0.106910   -0.003506
3.497083   0.101627   -0.003696
3.996667   0.103218   0.001649
4.496250   0.103275   0.002749
4.995833   0.105965   0.000960
5.495417   0.104234   -0.000339
5.995000   0.105626   0.001839
6.494583   0.106071   -0.003646
6.994167   0.101984   -0.000082
7.493750   0.105989   0.002186
7.993333   0.104168   -0.001877
8.492917   0.104113   -0.002513
8.992500   0.101657   -0.000345
9.492083   0.103768   0.000848
9.991667   0.102504   0.002644
10.491250   0.106410   0.000999
10.990833   0.103502   -0.003124
11.490417   0.103288   -0.001482
11.990000   0.102022   -0.000126
12.489583   0.103162   0.003060
12.989167   0.105079   -0.000736
13.488750   0.102426   -0.001547
13.988333   0.103533   0.001540
14.487917   0.103965   0.002741
14.987500   0.106272   -0.000722
15.487083   0.103243   -0.003285
15.986667   0.102989   0.004882
16.486250   0.108121   0.000995
16.985833   0.103984   -0.004826
17.485417   0.103299   0.000699
17.985000   0.104682   0.000010
18.484583   0.103309   0.001991
18.984167   0.106671   0.001718
19.483750   0.105026   0.000040
19.983333   0.106711   -0.000077
20.482917   0.104949   0.000311
20.982500   0.107022   -0.000541
21.482083   0.104408   0.000603
21.981667   0.107624   0.004026
22.481250   0.108431   -0.003028
22.980833   0.104599   -0.001665
23.480417   0.106767   0.002844
23.980000   0.107441   -0.001829
24.479583   0.104939   -0.001897
24.979167   0.105545   -0.000452
25.478750   0.104487   -0.002696
25.978333   0.102852   0.002948
26.477917   0.107433   0.003255
26.977500   0.106104   -0.003717
27.477083   0.103719   -0.000658
27.976667   0.105446   0.001424
28.476250   0.105142   0.000099
28.975833   0.105545   0.002241
29.475417   0.107381   0.001336
29.975000   0.106880   -0.005613
30.474583   0.101773   -0.002459
30.974167   0.104423   0.003514
31.473750   0.105284   0.000916
31.973333   0.105339   0.001016
32.472917   0.106299   0.001518
32.972500   0.106856   -0.002914
33.472083   0.103387   -0.000580
33.971667   0.106276   0.000865
34.471250   0.104251   0.002371
34.970833   0.108645   0.001354
35.470417   0.105605   -0.001419
35.970000   0.107228   0.000772
36.469583   0.106376   -0.000470
36.969167   0.106758   -0.000817
37.468750   0.105560   0.001957
37.968333   0.108714   0.000461
38.467917   0.106021   0.000053
38.967500   0.108767   0.000642
39.467083   0.106662   -0.005040
39.966667   0.103731   -0.001820
40.466250   0.104843   0.004107
40.965833   0.107835   0.006033
41.465417   0.110872   -0.005547
41.965000   0.102293   -0.003457
42.464583   0.107417   0.002343
42.964167   0.104634   -0.001887
43.463750   0.105532   0.005162
43.963333   0.109792   -0.001613
44.462917   0.103921   -0.004210
44.962500   0.105586   0.002719
45.462083   0.106637   0.000034
45.961667   0.105619   0.002139
46.461250   0.108775   0.004885
46.960833   0.110500   -0.002523
47.460417   0.106254   -0.005137
47.960000   0.105367   -0.000381
48.459583   0.105873   -0.001555
48.959167   0.103813   0.001563
49.458750   0.107435   0.007249
