# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.499583   0.114446   0.115473
0.999167   0.115377   -0.001686
1.498750   0.112762   -0.002896
1.998333   0.112484   -0.001428
2.497917   0.111335   -0.002488
2.997500   0.109997   -0.000612
3.497083   0.110723   0.003695
3.996667   0.113690   0.000010
4.496250   0.110733   -0.002599
4.995833   0.111093   -0.003563
5.495417   0.107173   0.000383
5.995000   0.111475   0.005087
6.494583   0.112256   0.000443
6.994167   0.111918   -0.001477
7.493750   0.110781   -0.000998
7.993333   0.110920   -0.001466
8.492917   0.109316   0.002202
8.992500   0.113121   0.003657
9.492083   0.112970   0.000472
9.991667   0.113592   -0.001018
10.491250   0.111952   -0.000503
10.990833   0.113090   -0.001014
11.490417   0.110939   -0.001968
11.990000   0.111123   0.000444
12.489583   0.111382   0.003870
12.989167   0.114990   -0.000848
13.488750   0.110535   -0.001571
13.988333   0.113420   0.000566
14.487917   0.111101   -0.001869
14.987500   0.111553   0.003077
15.487083   0.114175   -0.000993
15.986667   0.110561   -0.002879
16.486250   0.111299   -0.000221
16.985833   0.110340   0.002847
17.485417   0.114143   -0.000120
17.985000   0.110220   -0.000872
18.484583   0.113272   0.001516
18.984167   0.111735   -0.003325
19.483750   0.109950   -0.001378
19.983333   0.110359   0.003392
20.482917   0.113339   -0.001443
20.982500   0.108917   -0.001787
21.482083   0.111553   0.003450
21.981667   0.112365   0.000052
22.481250   0.111605   -0.001464
22.980833   0.110902   -0.003368
23.480417   0.108239   0.000419
23.980000   0.111321   0.002365
24.479583   0.110602   -0.001598
24.979167   0.109725   -0.000485
25.478750   0.110118   0.001395
25.978333   0.111119   0.000494
26.477917   0.110612   -0.002135
26.977500   0.108986   0.000742
27.477083   0.111353   0.001954
27.976667   0.110938   -0.001195
28.476250   0.110160   -0.001845
28.975833   0.109094   -0.001164
29.475417   0.108997   0.002856
29.975000   0.111947   0.002814
30.474583   0.111809   -0.000480
30.974167   0.111468   0.002245
31.473750   0.114051   0.001377
31.973333   0.112844   -0.003144
32.472917   0.110910   0.001911
32.972500   0.114753   0.000519
33.472083   0.111429   -0.003869
33.971667   0.110888   0.001003
34.471250   0.112432   0.003330
34.970833   0.114215   0.000825
35.470417   0.113256   0.000510
35.970000   0.114725   -0.003510
36.469583   0.109749   -0.001265
36.969167   0.113460   0.003712
37.468750   0.113458   -0.001729
37.968333   0.111733   0.001375
38.467917   0.114832   0.001567
38.967500   0.113298   -0.005886
39.467083   0.108951   -0.000666
39.966667   0.112633   0.002798
40.466250   0.111747   0.000318
40.965833   0.112950   0.000106
41.465417   0.111852   -0.000647
41.965000   0.112304   -0.003259
42.464583   0.108596   -0.000401
42.964167   0.111903   0.002178
43.463750   0.110772   -0.002968
43.963333   0.108938   0.003764
44.462917   0.114532   0.003002
44.962500   0.111937   -0.004987
45.462083   0.109550   0.000047
45.961667   0.111984   -0.001086
46.461250   0.108465   -0.002070
46.960833   0.109916   0.002555
47.460417   0.111018   0.000533
47.960000   0.110449   -0.001934
48.459583   0.109086   -0.001546
48.959167   0.108904   0.001404
49.458750   0.110488   0.003171
