# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.499583   0.491622   0.919346
0.999167   0.918579   0.870785
1.498750   1.361682   0.875607
1.998333   1.793457   0.851266
2.497917   2.212238   0.828491
2.997500   2.621257   0.804229
3.497083   3.015797   0.776355
3.996667   3.396965   0.772884
4.496250   3.788037   0.783863
4.995833   4.180175   0.790611
5.495417   4.577989   0.784868
5.995000   4.964388   0.759337
6.494583   5.336693   0.753597
6.994167   5.717357   0.758068
7.493750   6.094129   0.770175
7.993333   6.486890   0.789790
8.492917   6.883261   0.778177
8.992500   7.264419   0.818471
9.492083   7.701050   0.869799
9.991667   8.133493   0.884723
10.491250   8.585036   0.887013
10.990833   9.019767   0.877672
11.490417   9.461977   0.880462
11.990000   9.899495   0.907927
12.489583   10.369147   0.944527
12.989167   10.843235   0.959562
13.488750   11.327910   0.963112
13.988333   11.805544   0.961041
14.487917   12.288151   0.992989
14.987500   12.797705   1.020308
15.487083   13.307609   1.019245
15.986667   13.816101   1.014340
16.486250   14.321104   0.986273
16.985833   14.801552   0.948583
17.485417   15.268897   0.925708
17.985000   15.726489   0.891928
18.484583   16.160081   0.885620
18.984167   16.611371   0.865073
19.483750   17.024433   0.798034
19.983333   17.408740   0.724413
20.482917   17.748242   0.653904
20.982500   18.062100   0.642395
21.482083   18.390102   0.672637
21.981667   18.734176   0.729738
22.481250   19.119233   0.785955
22.980833   19.519476   0.818911
23.480417   19.937461   0.802408
23.980000   20.321215   0.764393
24.479583   20.701217   0.746632
24.979167   21.067225   0.694729
25.478750   21.395368   0.671573
25.978333   21.738239   0.677543
26.477917   22.072346   0.687888
26.977500   22.425554   0.698453
27.477083   22.770217   0.663583
27.976667   23.088584   0.655992
28.476250   23.425663   0.679474
28.975833   23.767491   0.705410
29.475417   24.130485   0.742167
29.975000   24.509040   0.764053
30.474583   24.893901   0.806571
30.974167   25.314939   0.839525
31.473750   25.732726   0.803546
31.973333   26.117815   0.737019
32.472917   26.469131   0.708678
32.972500   26.825902   0.712743
33.472083   27.181280   0.706993
33.971667   27.532306   0.683955
34.471250   27.864665   0.665273
34.970833   28.197024   0.701768
35.470417   28.565849   0.778916
35.970000   28.975291   0.810430
36.469583   29.375603   0.785268
36.969167   29.759904   0.746502
37.468750   30.121484   0.717905
37.968333   30.477210   0.745899
38.467917   30.866761   0.785107
38.967500   31.261663   0.760583
39.467083   31.626710   0.747157
39.966667   32.008197   0.792428
40.466250   32.418477   0.812720
40.965833   32.820239   0.825857
41.465417   33.243646   0.855456
41.965000   33.674982   0.858083
42.464583   34.101014   0.831982
42.964167   34.506271   0.745316
43.463750   34.845709   0.649443
43.963333   35.155173   0.601201
44.462917   35.446409   0.609374
44.962500   35.764039   0.652214
45.462083   36.098080   0.649078
45.961667   36.412576   0.638540
46.461250   36.736088   0.677025
46.960833   37.089037   0.699830
47.460417   37.435334   0.754032
47.960000   37.842440   0.830703
48.459583   38.265345   0.842635
48.959167   38.684373   0.852361
49.458750   39.116996   0.865966
