# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.499583   0.435566   0.783413
0.999167   0.782760   0.700744
1.498750   1.135727   0.711265
1.998333   1.493433   0.721230
2.497917   1.856356   0.722334
2.997500   2.215165   0.716633
3.497083   2.572392   0.705790
3.996667   2.920367   0.683896
4.496250   3.255718   0.689644
4.995833   3.609436   0.699075
5.495417   3.954210   0.704323
5.995000   4.313172   0.696020
6.494583   4.649650   0.671680
6.994167   4.984292   0.667619
7.493750   5.316713   0.672707
7.993333   5.656438   0.679851
8.492917   5.995997   0.687464
8.992500   6.343329   0.725821
9.492083   6.721214   0.783588
9.991667   7.126264   0.801358
10.491250   7.521904   0.806918
10.990833   7.932510   0.815258
11.490417   8.336483   0.828195
11.990000   8.760015   0.822821
12.489583   9.158619   0.803694
12.989167   9.563039   0.798684
13.488750   9.956637   0.782827
13.988333   10.345214   0.793898
14.487917   10.749874   0.798949
14.987500   11.143496   0.773112
15.487083   11.522341   0.763180
15.986667   11.906040   0.782701
16.486250   12.304390   0.763873
16.985833   12.669277   0.727759
17.485417   13.031542   0.707680
17.985000   13.376367   0.674450
18.484583   13.705430   0.661326
18.984167   14.037142   0.640032
19.483750   14.344929   0.607873
19.983333   14.644508   0.610691
20.482917   14.955111   0.639662
20.982500   15.283637   0.663740
21.482083   15.618298   0.669933
21.981667   15.953011   0.697854
22.481250   16.315571   0.718427
22.980833   16.670840   0.702080
23.480417   17.017065   0.695225
23.980000   17.365485   0.687848
24.479583   17.704340   0.703038
24.979167   18.067938   0.698116
25.478750   18.401874   0.647454
25.978333   18.714852   0.608724
26.477917   19.010090   0.547001
26.977500   19.261397   0.492489
27.477083   19.502169   0.472836
27.976667   19.733840   0.454292
28.476250   19.956082   0.449828
28.975833   20.183293   0.482847
29.475417   20.438527   0.573141
29.975000   20.755957   0.624185
30.474583   21.062192   0.627669
30.974167   21.383103   0.672396
31.473750   21.734027   0.703824
31.973333   22.086341   0.702496
32.472917   22.435938   0.691718
32.972500   22.777482   0.678725
33.472083   23.114097   0.672173
33.971667   23.449095   0.660013
34.471250   23.773560   0.636842
34.970833   24.085407   0.668656
35.470417   24.441659   0.724751
35.970000   24.809553   0.749713
36.469583   25.190747   0.799564
36.969167   25.608451   0.848031
37.468750   26.038072   0.861849
37.968333   26.469582   0.894164
38.467917   26.931491   0.945872
38.967500   27.414665   0.972601
39.467083   27.903281   0.972163
39.966667   28.386018   0.981360
40.466250   28.883823   0.975800
40.965833   29.361004   0.926754
41.465417   29.809805   0.924676
41.965000   30.284910   0.945193
42.464583   30.754210   0.983295
42.964167   31.267385   1.069380
43.463750   31.822699   1.088500
43.963333   32.354978   1.062914
44.462917   32.884727   1.013235
44.962500   33.367369   0.916444
45.462083   33.800407   0.848302
45.961667   34.214963   0.788826
46.461250   34.588575   0.714614
46.960833   34.928981   0.653778
47.460417   35.241809   0.631600
47.960000   35.560055   0.614963
48.459583   35.856259   0.586185
48.959167   36.145751   0.565783
49.458750   36.421571   0.552099
