# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.499583   0.063998   0.062798
0.999167   0.062745   -0.004969
1.498750   0.059033   -0.003231
1.998333   0.059517   0.002625
2.497917   0.061656   0.000542
2.997500   0.060058   -0.001490
3.497083   0.060167   -0.000225
3.996667   0.059833   -0.001074
4.496250   0.059094   -0.000241
4.995833   0.059593   0.000998
5.495417   0.060092   0.000902
5.995000   0.060494   0.001400
6.494583   0.061490   0.000164
6.994167   0.060657   -0.001509
7.493750   0.059982   -0.001623
7.993333   0.059036   0.000635
8.492917   0.060617   0.001252
8.992500   0.060287   -0.000698
9.492083   0.059919   -0.001542
9.991667   0.058746   -0.000193
10.491250   0.059726   0.002508
10.990833   0.061252   0.000077
11.490417   0.059803   -0.001788
11.990000   0.059466   0.001063
12.489583   0.060865   0.000912
12.989167   0.060377   -0.000364
13.488750   0.060502   0.000628
13.988333   0.061005   -0.000205
14.487917   0.060297   -0.000880
14.987500   0.060125   0.000996
15.487083   0.061292   0.001459
15.986667   0.061583   -0.001043
16.486250   0.060250   -0.001257
16.985833   0.060327   -0.000447
17.485417   0.059804   -0.000231
17.985000   0.060096   -0.000366
18.484583   0.059438   0.000777
18.984167   0.060873   0.000960
19.483750   0.060397   -0.000864
19.983333   0.060010   -0.000068
20.482917   0.060329   0.001018
20.982500   0.061027   0.000650
21.482083   0.060978   -0.001832
21.981667   0.059197   -0.001384
22.481250   0.059595   0.002425
22.980833   0.061620   0.000603
23.480417   0.060198   -0.000816
23.980000   0.060805   0.002128
24.479583   0.062324   -0.001092
24.979167   0.059713   -0.002062
25.478750   0.060264   -0.000584
25.978333   0.059129   -0.001012
26.477917   0.059253   0.002377
26.977500   0.061504   0.000382
27.477083   0.059634   -0.003434
27.976667   0.058073   0.001090
28.476250   0.060723   0.001307
28.975833   0.059379   -0.003124
29.475417   0.057601   -0.001831
29.975000   0.057549   0.002930
30.474583   0.060529   0.003020
30.974167   0.060567   -0.003411
31.473750   0.057121   0.000560
31.973333   0.061126   0.003745
32.472917   0.060863   -0.002439
32.972500   0.058689   -0.002094
33.472083   0.058770   0.001149
33.971667   0.059837   0.000346
34.471250   0.059116   0.000708
34.970833   0.060544   -0.000242
35.470417   0.058875   -0.000986
35.970000   0.059559   0.001937
36.469583   0.060811   0.000264
36.969167   0.059823   -0.001822
37.468750   0.058991   0.000240
37.968333   0.060063   0.001233
38.467917   0.060222   -0.001016
38.967500   0.059047   0.000109
39.467083   0.060331   0.001803
39.966667   0.060848   -0.000527
40.466250   0.059804   -0.001008
40.965833   0.059841   0.000425
41.465417   0.060229   -0.000032
41.965000   0.059808   -0.000520
42.464583   0.059710   0.000865
42.964167   0.060673   0.000240
43.463750   0.059949   -0.000684
43.963333   0.059989   0.001208
44.462917   0.061156   0.001455
44.962500   0.061443   -0.002502
45.462083   0.058656   -0.000390
45.961667   0.061053   0.000508
46.461250   0.059163   -0.002155
46.960833   0.058899   0.000779
47.460417   0.059942   0.001489
47.960000   0.060387   0.001851
48.459583   0.061791   0.001641
48.959167   0.062027   -0.000219
49.458750   0.061572   -0.000910
