# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.499583   0.052939   0.053215
0.999167   0.053171   -0.005375
1.498750   0.047569   -0.004519
1.998333   0.048655   0.003169
2.497917   0.050735   -0.000387
2.997500   0.048269   -0.002069
3.497083   0.048668   0.000945
3.996667   0.049213   0.000849
4.496250   0.049516   -0.000547
4.995833   0.048667   -0.000289
5.495417   0.049227   0.000587
5.995000   0.049253   0.000323
6.494583   0.049550   0.001231
6.994167   0.050484   -0.000942
7.493750   0.048609   -0.001547
7.993333   0.048937   0.000354
8.492917   0.048962   -0.001422
8.992500   0.047516   0.000337
9.492083   0.049299   0.002051
9.991667   0.049566   -0.000108
10.491250   0.049191   -0.001326
10.990833   0.048241   0.000420
11.490417   0.049611   0.002034
11.990000   0.050273   -0.000524
12.489583   0.049088   -0.000007
12.989167   0.050267   0.000546
13.488750   0.049634   -0.001502
13.988333   0.048766   -0.001575
14.487917   0.048060   0.001065
14.987500   0.049830   0.002085
15.487083   0.050143   -0.000138
15.986667   0.049692   0.000208
16.486250   0.050351   -0.000276
16.985833   0.049416   -0.001765
17.485417   0.048587   0.000423
17.985000   0.049839   0.000459
18.484583   0.049046   0.000761
18.984167   0.050599   0.001066
19.483750   0.050111   -0.001539
19.983333   0.049062   -0.000635
20.482917   0.049476   -0.000253
20.982500   0.048808   -0.000529
21.482083   0.048948   0.000515
21.981667   0.049323   0.000116
22.481250   0.049064   -0.001069
22.980833   0.048255   -0.000653
23.480417   0.048411   0.001418
23.980000   0.049671   0.001803
24.479583   0.050213   0.000997
24.979167   0.050668   0.001751
25.478750   0.051962   -0.000169
25.978333   0.050499   -0.001643
26.477917   0.050320   -0.000765
26.977500   0.049735   -0.001207
27.477083   0.049114   0.001422
27.976667   0.051156   0.001111
28.476250   0.050224   -0.001686
28.975833   0.049471   -0.000648
29.475417   0.049577   -0.000225
29.975000   0.049246   0.000007
30.474583   0.049584   0.000294
30.974167   0.049540   -0.000083
31.473750   0.049501   0.001694
31.973333   0.051233   0.000185
32.472917   0.049686   -0.002813
32.972500   0.048422   0.000496
33.472083   0.050182   0.000896
33.971667   0.049318   -0.001653
34.471250   0.048531   0.000018
34.970833   0.049336   0.001509
35.470417   0.050038   -0.000290
35.970000   0.049046   -0.000196
36.469583   0.049843   0.002009
36.969167   0.051054   0.000111
37.468750   0.049953   -0.000726
37.968333   0.050329   -0.000052
38.467917   0.049902   -0.001307
38.967500   0.049024   0.000374
39.467083   0.050276   0.001651
39.966667   0.050673   0.000459
40.466250   0.050734   -0.000628
40.965833   0.050046   -0.000441
41.465417   0.050294   -0.000328
41.965000   0.049718   -0.001086
42.464583   0.049210   -0.000432
42.964167   0.049286   -0.000534
43.463750   0.048676   -0.000099
43.963333   0.049188   0.001845
44.462917   0.050519   0.000950
44.962500   0.050137   -0.001034
45.462083   0.049486   0.000275
45.961667   0.050412   -0.000208
46.461250   0.049278   0.000083
46.960833   0.050494   0.002592
47.460417   0.051867   -0.000972
47.960000   0.049523   -0.002243
48.459583   0.049626   0.001470
48.959167   0.050992   0.000106
49.458750   0.049732   -0.002521
