# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.499583   0.414872   0.738151
0.999167   0.737535   0.616064
1.498750   1.030422   0.579958
1.998333   1.317010   0.570681
2.497917   1.600627   0.549075
2.997500   1.865627   0.526806
3.497083   2.126994   0.534083
3.996667   2.399264   0.553731
4.496250   2.680264   0.570989
4.995833   2.969777   0.604403
5.495417   3.284164   0.637727
5.995000   3.606972   0.635692
6.494583   3.919326   0.610562
6.994167   4.217025   0.596426
7.493750   4.515254   0.589145
7.993333   4.805680   0.575911
8.492917   5.090686   0.551711
8.992500   5.356931   0.554382
9.492083   5.644606   0.610201
9.991667   5.966623   0.632671
10.491250   6.276750   0.613505
10.990833   6.579617   0.593082
11.490417   6.869338   0.557636
11.990000   7.136789   0.540925
12.489583   7.409812   0.547902
12.989167   7.684234   0.557398
13.488750   7.966746   0.586302
13.988333   8.270047   0.627206
14.487917   8.593429   0.641616
14.987500   8.911128   0.618475
15.487083   9.211388   0.597263
15.986667   9.507893   0.597163
16.486250   9.808053   0.592427
16.985833   10.099826   0.577778
17.485417   10.385350   0.613697
17.985000   10.713012   0.662056
18.484583   11.046854   0.675514
18.984167   11.387963   0.668073
19.483750   11.714370   0.618761
19.983333   12.006209   0.551041
20.482917   12.264952   0.528167
20.982500   12.533935   0.583312
21.482083   12.847778   0.611137
21.981667   13.144563   0.571236
22.481250   13.418538   0.557486
22.980833   13.701585   0.574874
23.480417   13.992932   0.565004
23.980000   14.266118   0.531238
24.479583   14.523728   0.523475
24.979167   14.789157   0.545671
25.478750   15.068944   0.580528
25.978333   15.369201   0.599296
26.477917   15.667740   0.605178
26.977500   15.973874   0.661715
27.477083   16.328903   0.715292
27.976667   16.688571   0.751453
28.476250   17.079730   0.792576
28.975833   17.480486   0.806835
29.475417   17.885893   0.804445
29.975000   18.284261   0.830704
30.474583   18.715905   0.856070
30.974167   19.139618   0.825913
31.473750   19.541130   0.821172
31.973333   19.960105   0.861812
32.472917   20.402224   0.872043
32.972500   20.831422   0.890689
33.472083   21.292171   0.931152
33.971667   21.761798   0.917286
34.471250   22.208692   0.893555
34.970833   22.654608   0.896198
35.470417   23.104144   0.879975
35.970000   23.533849   0.856201
36.469583   23.959631   0.824792
36.969167   24.357954   0.801337
37.468750   24.760301   0.812372
37.968333   25.169649   0.792167
38.467917   25.551808   0.754836
38.967500   25.923856   0.696452
39.467083   26.247679   0.635718
39.966667   26.559044   0.595579
40.466250   26.842762   0.586133
40.965833   27.144689   0.558935
41.465417   27.401232   0.507084
41.965000   27.651351   0.490986
42.464583   27.891808   0.507455
42.964167   28.158382   0.504861
43.463750   28.396249   0.464522
43.963333   28.622517   0.439789
44.462917   28.835672   0.385609
44.962500   29.007805   0.323778
45.462083   29.159181   0.287149
45.961667   29.294715   0.302980
46.461250   29.461908   0.382045
46.960833   29.676442   0.382206
47.460417   29.843795   0.318085
47.960000   29.994262   0.312581
48.459583   30.156116   0.366371
48.959167   30.360328   0.420523
49.458750   30.576288   0.432281
