2.509 2.61179752 -29.48682970
2.509 2.66879234 -29.56228233
2.509 2.72578716 -29.62960616
2.509 2.78318055 -29.69069280
2.509 2.84017536 -29.74279878
2.509 2.89756875 -29.79002101
2.509 2.95456357 -29.83165120
2.509 3.01195695 -29.86944052
2.509 3.06895177 -29.90181403
2.561 2.22256930 -30.29796534
2.561 2.27840687 -30.46777750
2.561 2.33463490 -30.61473648
2.561 2.39047247 -30.74150309
2.561 2.44670050 -30.85419576
2.561 2.50253807 -30.95302527
2.561 2.55876610 -31.03980306
2.561 2.61460367 -31.11565181
2.561 2.67044123 -31.18303726
2.561 2.72666926 -31.24306142
2.561 2.78250683 -31.29493688
2.561 2.83873486 -31.34100892
2.561 2.89457243 -31.38254150
2.561 2.95080046 -31.41990576
2.561 3.00663803 -31.45154167
2.614 2.17750573 -31.74818028
2.614 2.23221117 -31.91909167
2.614 2.28729915 -32.06666219
2.614 2.34200459 -32.19479877
2.614 2.39709257 -32.30752723
2.614 2.45179801 -32.40769631
2.614 2.50688599 -32.49478991
2.614 2.56159143 -32.57045509
2.614 2.61629686 -32.63818419
2.614 2.67138485 -32.69808429
2.614 2.72609028 -32.75010927
2.614 2.78117827 -32.79595951
2.614 2.83588370 -32.83713655
2.614 2.89097169 -32.87318941
2.614 2.94567712 -32.90419999
2.667 2.13423322 -33.07782927
2.667 2.18785151 -33.24990797
2.667 2.24184476 -33.39962718
2.667 2.29546306 -33.52939377
2.667 2.34945631 -33.64364807
2.667 2.40307461 -33.74356498
2.667 2.45706786 -33.83126815
2.667 2.51068616 -33.90787634
2.667 2.56430446 -33.97530007
2.667 2.61829771 -34.03602207
2.667 2.67191601 -34.08834582
2.667 2.72590926 -34.13448405
2.667 2.77952755 -34.17528143
2.667 2.83352080 -34.21126877
2.667 2.88713910 -34.24206627
2.719 2.09341669 -34.27514242
2.719 2.14600956 -34.44931183
2.719 2.19897020 -34.60048790
2.719 2.25156307 -34.73109473
2.719 2.30452372 -34.84664747
2.719 2.35711658 -34.94744031
2.719 2.41007723 -35.03548524
2.719 2.46267009 -35.11321303
2.719 2.51526296 -35.18193527
2.719 2.56822361 -35.24225119
2.719 2.62081647 -35.29459730
2.719 2.67377712 -35.34146527
2.719 2.72636998 -35.38250886
2.719 2.77933063 -35.41849312
2.719 2.83192350 -35.44927260
2.772 2.05339105 -35.39586447
2.772 2.10497835 -35.57190057
2.772 2.15692640 -35.72347854
2.772 2.20851370 -35.85554869
2.772 2.26046176 -35.97309411
2.772 2.31204906 -36.07478740
2.772 2.36399711 -36.16405615
2.772 2.41558441 -36.24235520
2.772 2.46717171 -36.31227955
2.772 2.51911976 -36.37281751
2.772 2.57070707 -36.42571581
2.772 2.62265512 -36.47285422
2.772 2.67424242 -36.51510428
2.772 2.72619047 -36.55055172
2.772 2.77777777 -36.58178191
2.824 2.01558073 -36.40464712
2.824 2.06621813 -36.58107899
2.824 2.11720963 -36.73502409
2.824 2.16784702 -36.86921094
2.824 2.21883852 -36.98718709
2.824 2.26947592 -37.08988469
2.824 2.32046742 -37.18035909
2.824 2.37110481 -37.25914620
2.824 2.42174220 -37.32903272
2.824 2.47273371 -37.39082916
2.824 2.52337110 -37.44491565
2.824 2.57436260 -37.49286748
2.824 2.62500000 -37.53478298
2.824 2.67599150 -37.57104848
2.824 2.72662889 -37.60245814
