# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.235867   0.800315
0.499583   0.399824   0.651755
0.749375   0.561472   0.661429
0.999167   0.730263   0.664078
1.248958   0.893235   0.649623
1.498750   1.054804   0.664062
1.748542   1.224989   0.694769
1.998333   1.401899   0.722126
2.248125   1.585751   0.730495
2.497917   1.766842   0.709402
2.747708   1.940157   0.670885
2.997500   2.102005   0.650253
3.247292   2.265012   0.659763
3.497083   2.431611   0.673027
3.746875   2.601245   0.663843
3.996667   2.763256   0.643882
4.246458   2.922918   0.649097
4.496250   3.087535   0.637676
4.746042   3.241490   0.592234
4.995833   3.383405   0.574914
5.245625   3.528707   0.592733
5.495417   3.679525   0.637047
5.745208   3.846965   0.662428
5.995000   4.010463   0.665465
6.244792   4.179421   0.664157
6.494583   4.342264   0.667441
6.744375   4.512863   0.675724
6.994167   4.679845   0.665886
7.243958   4.845529   0.667269
7.493750   5.013201   0.655517
7.743542   5.173014   0.612206
7.993333   5.319049   0.602066
8.243125   5.473796   0.642315
8.492917   5.639939   0.616526
8.742708   5.781802   0.558259
8.992500   5.918836   0.558692
9.242292   6.060915   0.562225
9.492083   6.199715   0.564104
9.741875   6.342733   0.557381
9.991667   6.478173   0.532316
10.241458   6.608669   0.531678
10.491250   6.743791   0.561512
10.741042   6.889190   0.574844
10.990833   7.030973   0.525579
11.240625   7.151761   0.477929
11.490417   7.269738   0.429910
11.740208   7.366537   0.386593
11.990000   7.462874   0.420827
12.239792   7.576775   0.510398
12.489583   7.717860   0.603076
12.739375   7.878062   0.675703
12.989167   8.055430   0.695295
13.238958   8.225420   0.691744
13.488750   8.401014   0.735713
13.738542   8.592970   0.777031
13.988333   8.789206   0.797551
14.238125   8.991413   0.844140
14.487917   9.210924   0.894534
14.737708   9.438307   0.907377
14.987500   9.664234   0.903270
15.237292   9.889566   0.887410
15.487083   10.107569   0.880127
15.736875   10.329263   0.911205
15.986667   10.562792   0.930212
16.236458   10.793981   0.939716
16.486250   11.032259   0.940382
16.736042   11.263780   0.913787
16.985833   11.488771   0.903234
17.235625   11.715020   0.910405
