# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.165623   0.299816
0.499583   0.149783   -0.060052
0.749375   0.135622   -0.019193
0.999167   0.140195   0.013046
1.248958   0.142139   0.005882
1.498750   0.143133   0.002968
1.748542   0.143622   -0.003738
1.998333   0.141266   -0.003191
2.248125   0.142028   0.009237
2.497917   0.145881   -0.001270
2.747708   0.141393   -0.006429
2.997500   0.142669   0.003259
3.247292   0.143021   0.000775
3.497083   0.143056   0.005177
3.746875   0.145608   -0.005429
3.996667   0.140344   -0.012051
4.246458   0.139588   0.009353
4.496250   0.145016   0.011637
4.746042   0.145401   0.003538
4.995833   0.146784   -0.014455
5.245625   0.138180   -0.002226
5.495417   0.145672   0.019197
5.745208   0.147771   -0.000588
5.995000   0.145378   -0.004018
6.244792   0.145763   -0.000792
6.494583   0.144982   0.002420
6.744375   0.146972   -0.006540
6.994167   0.141715   -0.008519
7.243958   0.142716   0.004085
7.493750   0.143756   0.010126
7.743542   0.147775   0.007471
7.993333   0.147488   -0.009486
8.243125   0.143036   -0.000588
8.492917   0.147195   0.009017
8.742708   0.147540   0.003123
8.992500   0.148755   0.003436
9.242292   0.149257   -0.004427
9.492083   0.146543   -0.007573
9.741875   0.145473   0.010338
9.991667   0.151708   0.002075
10.241458   0.146510   -0.012095
10.491250   0.145665   0.007928
10.741042   0.150470   0.010554
10.990833   0.150938   -0.009833
11.240625   0.145558   -0.005230
11.490417   0.148325   0.013223
11.740208   0.152164   -0.005863
11.990000   0.145396   -0.017524
12.239792   0.143410   0.012029
12.489583   0.151405   0.005421
12.739375   0.146118   -0.010856
12.989167   0.145982   -0.001652
13.238958   0.145292   -0.003150
13.488750   0.144409   0.007536
13.738542   0.149057   0.011494
13.988333   0.150151   -0.004334
14.238125   0.146892   -0.005022
14.487917   0.147642   0.005788
14.737708   0.149784   -0.005851
14.987500   0.144719   -0.007837
15.237292   0.145869   0.004143
15.487083   0.146789   -0.004917
15.736875   0.143412   0.005095
15.986667   0.149335   0.003205
16.236458   0.145014   -0.002979
16.486250   0.147846   0.001573
16.736042   0.145799   0.001620
16.985833   0.148656   -0.003151
17.235625   0.144225   -0.007511
17.485417   0.144904   0.013134
17.735208   0.150787   -0.003432
