# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.173417   0.312393
0.499583   0.156067   -0.066078
0.749375   0.140405   -0.005321
0.999167   0.153408   0.007803
1.248958   0.144303   -0.005163
1.498750   0.150828   0.007241
1.748542   0.147921   -0.008993
1.998333   0.146336   0.003500
2.248125   0.149669   0.001945
2.497917   0.147307   -0.003701
2.747708   0.147820   0.005822
2.997500   0.150216   -0.000007
3.247292   0.147817   -0.004533
3.497083   0.147952   0.008419
3.746875   0.152022   0.003621
3.996667   0.149761   -0.016449
4.246458   0.143805   -0.009819
4.496250   0.144855   0.014477
4.746042   0.151038   -0.002437
4.995833   0.143637   -0.015157
5.245625   0.143465   0.013667
5.495417   0.150465   0.007440
5.745208   0.147182   -0.004526
5.995000   0.148204   0.004839
6.244792   0.149600   0.004976
6.494583   0.150690   -0.011697
6.744375   0.143757   0.005724
6.994167   0.153549   0.004574
7.243958   0.146042   -0.017077
7.493750   0.145018   0.015560
7.743542   0.153815   0.000919
7.993333   0.145477   -0.011957
8.243125   0.147842   0.011284
8.492917   0.151115   -0.001201
8.742708   0.147242   0.001061
8.992500   0.151645   -0.002407
9.242292   0.146039   -0.004174
9.492083   0.149559   0.003118
9.741875   0.147597   -0.005231
9.991667   0.146946   -0.002691
10.241458   0.146253   0.011607
10.491250   0.152745   0.006191
10.741042   0.149345   -0.004596
10.990833   0.150449   0.014661
11.240625   0.156670   0.005060
11.490417   0.152977   -0.001400
11.740208   0.155970   0.000316
11.990000   0.153135   -0.009706
12.239792   0.151121   -0.004695
12.489583   0.150790   0.005091
12.739375   0.153664   -0.001163
12.989167   0.150208   -0.005958
13.238958   0.150688   0.002180
13.488750   0.151298   0.006606
13.738542   0.153988   0.006252
13.988333   0.154421   -0.003109
14.238125   0.152435   -0.001148
14.487917   0.153847   0.005868
14.737708   0.155367   -0.004683
14.987500   0.151508   -0.009872
15.237292   0.150435   -0.001950
15.487083   0.150533   0.003849
15.736875   0.152358   -0.003833
15.986667   0.148619   -0.008956
16.236458   0.147884   0.005471
16.486250   0.151352   -0.003960
16.736042   0.145905   -0.011963
16.985833   0.145375   0.008533
17.235625   0.150168   0.005512
17.485417   0.148129   -0.006121
17.735208   0.147111   -0.004501
17.985000   0.145880   0.002059
18.234792   0.148139   0.004615
18.484583   0.148186   -0.002307
18.734375   0.146987   -0.008136
18.984167   0.144121   -0.007509
19.233958   0.143236   0.004212
19.483750   0.146225   0.010905
19.733542   0.148683   0.002784
19.983333   0.147616   -0.008391
20.233125   0.144491   0.009189
20.482917   0.152207   0.013619
20.732708   0.151295   -0.009421
20.982500   0.147500   0.000630
21.232292   0.151610   -0.002310
21.482083   0.146346   -0.007333
21.731875   0.147946   0.017320
21.981667   0.154999   -0.004053
22.231458   0.145921   -0.002628
22.481250   0.153686   0.006736
22.731042   0.149286   0.000164
22.980833   0.153768   0.010179
23.230625   0.154372   -0.001085
23.480417   0.153226   -0.000690
23.730208   0.154027   -0.011698
23.980000   0.147382   -0.002187
24.229792   0.152935   0.013579
24.479583   0.154166   -0.015975
24.729375   0.144954   -0.007034
