# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.107829   0.180550
0.499583   0.090200   -0.062543
0.749375   0.076583   -0.001795
0.999167   0.089303   0.017346
1.248958   0.085249   -0.002905
1.498750   0.087851   0.003666
1.748542   0.087081   -0.000262
1.998333   0.087720   -0.004731
2.248125   0.084717   0.003707
2.497917   0.089572   0.004380
2.747708   0.086905   -0.009621
2.997500   0.084766   0.004938
3.247292   0.089372   -0.000426
3.497083   0.084553   -0.004834
3.746875   0.086957   0.002323
3.996667   0.085713   -0.005536
4.246458   0.084191   0.001923
4.496250   0.086674   0.000645
4.746042   0.084514   -0.004349
4.995833   0.084502   -0.002124
5.245625   0.083453   0.004392
5.495417   0.086696   0.002847
5.745208   0.084875   0.001240
5.995000   0.087315   -0.008908
6.244792   0.080424   0.001778
6.494583   0.088203   0.008160
6.744375   0.084501   -0.011041
6.994167   0.082687   0.002393
7.243958   0.085696   0.001928
7.493750   0.083651   -0.002509
7.743542   0.084443   0.000084
7.993333   0.083693   0.001676
8.243125   0.085280   0.006449
8.492917   0.086915   -0.002435
8.742708   0.084064   -0.004186
8.992500   0.084823   0.005296
9.242292   0.086710   0.005250
9.492083   0.087446   -0.004455
9.741875   0.084484   -0.001327
9.991667   0.086783   -0.004868
10.241458   0.082052   0.000862
10.491250   0.087214   0.005785
10.741042   0.084942   -0.002602
10.990833   0.085914   -0.003794
11.240625   0.083047   0.003197
11.490417   0.087511   0.000004
11.740208   0.083049   -0.000452
11.990000   0.087285   0.006518
12.239792   0.086306   0.000648
12.489583   0.087609   -0.010383
12.739375   0.081118   0.000273
12.989167   0.087745   0.018080
13.238958   0.090151   -0.005352
13.488750   0.085072   -0.006331
13.738542   0.086988   0.005560
13.988333   0.087850   0.001201
14.238125   0.087588   -0.004277
14.487917   0.085713   -0.002324
14.737708   0.086427   0.000742
14.987500   0.086084   0.001641
15.237292   0.087247   0.002962
15.487083   0.087564   -0.001084
15.736875   0.086705   -0.003923
15.986667   0.085604   0.000485
16.236458   0.086947   0.002666
16.486250   0.086936   -0.004637
16.736042   0.084631   0.002568
16.985833   0.088219   0.002887
17.235625   0.086073   -0.008302
17.485417   0.084071   0.000333
17.735208   0.086239   0.000365
17.985000   0.084253   -0.003004
18.234792   0.084738   -0.004041
18.484583   0.082234   0.006808
18.734375   0.088139   0.000510
18.984167   0.082489   -0.004695
19.233958   0.085794   0.008228
19.483750   0.086599   -0.004992
19.733542   0.083300   -0.002487
19.983333   0.085357   0.005059
20.233125   0.085827   -0.003643
20.482917   0.083537   0.001990
20.732708   0.086821   0.003480
20.982500   0.085275   -0.004720
21.232292   0.084463   0.010417
21.482083   0.090479   0.000832
21.731875   0.084879   -0.008688
21.981667   0.086139   0.004629
22.231458   0.087191   0.004421
22.481250   0.088348   0.000422
22.731042   0.087402   -0.004172
22.980833   0.086263   0.003060
23.230625   0.088931   0.002638
23.480417   0.087581   -0.002228
23.730208   0.087818   0.003155
23.980000   0.089157   0.000467
24.229792   0.088051   -0.005436
24.479583   0.086442   -0.001345
24.729375   0.087379   0.007105
24.979167   0.089991   -0.004451
25.228958   0.085156   0.000691
25.478750   0.090336   -0.000980
25.728542   0.084666   0.000583
25.978333   0.090628   0.002271
26.228125   0.085801   -0.009997
26.477917   0.085633   0.003630
26.727708   0.087614   0.004487
26.977500   0.087875   -0.002105
27.227292   0.086563   -0.010080
27.477083   0.082839   0.005355
27.726875   0.089238   0.006633
27.976667   0.086153   -0.014032
28.226458   0.082228   0.000960
28.476250   0.086633   0.012776
28.726042   0.088610   -0.008242
28.975833   0.082515   -0.002745
29.225625   0.087239   0.010519
29.475417   0.087770   -0.008542
29.725208   0.082972   0.001069
29.975000   0.088304   0.009460
30.224792   0.087698   -0.009943
30.474583   0.083337   0.001875
30.724375   0.088635   0.005212
30.974167   0.085941   -0.005649
31.223958   0.085812   -0.001692
31.473750   0.085096   -0.000078
31.723542   0.085773   0.002132
31.973333   0.086161   -0.001504
32.223125   0.085022   -0.003259
32.472917   0.084533   0.004740
32.722708   0.087390   0.001359
32.972500   0.085212   -0.007592
33.222292   0.083597   0.006782
33.472083   0.088600   0.000472
33.721875   0.083833   -0.003754
33.971667   0.086725   0.002155
34.221458   0.084909   -0.000329
34.471250   0.086561   0.000871
34.721042   0.085345   -0.003483
34.970833   0.084821   0.005459
35.220625   0.088072   0.003796
35.470417   0.086717   -0.005203
35.720208   0.085473   -0.001318
35.970000   0.086059   0.003796
36.219792   0.087369   -0.004509
36.469583   0.083806   0.000726
36.719375   0.087732   0.001769
36.969167   0.084690   -0.002496
37.218958   0.086485   0.003582
37.468750   0.086480   -0.000357
37.718542   0.086306   0.001683
37.968333   0.087321   -0.001109
38.218125   0.085752   -0.002976
38.467917   0.085834   0.005413
38.717708   0.088457   0.003852
38.967500   0.087758   -0.009419
39.217292   0.083751   0.006699
39.467083   0.091105   0.003626
39.716875   0.085563   -0.006161
39.966667   0.088027   0.004212
40.216458   0.087667   -0.007640
40.466250   0.084211   0.000654
