# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.151701   0.270035
0.499583   0.134905   -0.059083
0.749375   0.122184   -0.007482
0.999167   0.131167   0.013779
1.248958   0.129068   -0.002190
1.498750   0.130073   -0.005961
1.748542   0.126090   -0.000462
1.998333   0.129842   0.006992
2.248125   0.129583   -0.005953
2.497917   0.126868   0.003316
2.747708   0.131239   0.015793
2.997500   0.134758   -0.004876
3.247292   0.128803   -0.008482
3.497083   0.130521   0.007662
3.746875   0.132631   0.002706
3.996667   0.131873   -0.015525
4.246458   0.124875   0.003599
4.496250   0.133671   0.009803
4.746042   0.129773   -0.011383
4.995833   0.127984   0.003307
5.245625   0.131425   0.004819
5.495417   0.130391   0.003547
5.745208   0.133197   0.001242
5.995000   0.131012   -0.000690
6.244792   0.132852   -0.005271
6.494583   0.128378   -0.009006
6.744375   0.128353   0.008471
6.994167   0.132610   0.012460
7.243958   0.134577   -0.012306
7.493750   0.126463   -0.009546
7.743542   0.129809   0.011637
7.993333   0.132276   -0.006833
8.243125   0.126395   -0.008233
8.492917   0.128163   0.009510
8.742708   0.131146   -0.002746
8.992500   0.126791   -0.003510
9.242292   0.129392   0.005876
9.492083   0.129727   -0.010582
9.741875   0.124106   -0.005755
9.991667   0.126852   0.006904
10.241458   0.127555   -0.001078
10.491250   0.126313   0.002400
10.741042   0.128754   0.000037
10.990833   0.126332   -0.003522
11.240625   0.126994   0.000306
11.490417   0.126484   0.001667
11.740208   0.127827   -0.001843
11.990000   0.125564   0.004909
12.239792   0.130280   0.010109
12.489583   0.130614   -0.001705
12.739375   0.129428   0.002810
12.989167   0.132017   0.002690
13.238958   0.130772   -0.006284
13.488750   0.128878   -0.000917
13.738542   0.130314   0.003486
13.988333   0.130619   0.001785
14.238125   0.131206   0.003726
14.487917   0.132481   -0.000400
14.737708   0.131006   -0.001789
14.987500   0.131587   -0.002322
15.237292   0.129846   -0.008402
15.487083   0.127389   -0.008988
15.736875   0.125356   0.007316
15.986667   0.131044   0.011093
16.236458   0.130898   -0.009635
16.486250   0.126231   -0.000765
16.736042   0.130516   0.008585
16.985833   0.130519   -0.014503
17.235625   0.123270   -0.007251
17.485417   0.126897   0.010129
