# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.093217   0.158776
0.499583   0.079322   -0.050502
0.749375   0.067987   0.000347
0.999167   0.079495   0.011175
1.248958   0.073570   -0.007451
1.498750   0.075773   0.004781
1.748542   0.075959   0.000716
1.998333   0.076131   -0.003168
2.248125   0.074376   -0.001041
2.497917   0.075611   0.006279
2.747708   0.077513   -0.007982
2.997500   0.071623   0.001665
3.247292   0.078344   0.007961
3.497083   0.075600   -0.011575
3.746875   0.072562   0.008642
3.996667   0.079918   0.000024
4.246458   0.072574   -0.004744
4.496250   0.077548   0.007348
4.746042   0.076245   -0.003851
4.995833   0.075624   -0.001738
5.245625   0.075377   0.001974
5.495417   0.076610   0.005623
5.745208   0.078186   -0.007438
5.995000   0.072894   0.001215
6.244792   0.078793   0.007675
6.494583   0.076728   -0.008508
6.744375   0.074542   0.004491
6.994167   0.078972   -0.004122
7.243958   0.072483   -0.001264
7.493750   0.078341   0.006830
7.743542   0.075895   -0.007450
7.993333   0.074619   0.002107
8.243125   0.076947   0.001273
8.492917   0.075255   -0.000250
8.742708   0.076822   0.001009
8.992500   0.075759   0.003711
9.242292   0.078676   -0.004881
9.492083   0.073320   -0.002387
9.741875   0.077483   0.008389
9.991667   0.077511   -0.001409
10.241458   0.076780   -0.000052
10.491250   0.077485   -0.001362
10.741042   0.076099   -0.002705
10.990833   0.076134   -0.002754
11.240625   0.074723   0.002205
11.490417   0.077236   0.001133
11.740208   0.075289   -0.001006
11.990000   0.076733   0.006107
12.239792   0.078340   -0.004159
12.489583   0.074656   -0.005860
12.739375   0.075412   0.007807
12.989167   0.078556   0.000545
13.238958   0.075684   -0.003442
13.488750   0.076836   0.001689
13.738542   0.076528   0.000197
13.988333   0.076935   -0.004506
14.238125   0.074277   0.002484
14.487917   0.078176   0.006490
14.737708   0.077519   -0.006108
14.987500   0.075125   -0.002858
15.237292   0.076092   -0.001077
15.487083   0.074587   0.009944
15.736875   0.081060   -0.005060
15.986667   0.072059   -0.002765
16.236458   0.079678   0.006866
16.486250   0.075489   -0.008582
16.736042   0.075391   0.001254
16.985833   0.076115   -0.004401
17.235625   0.073192   0.001595
17.485417   0.076912   0.004324
17.735208   0.075353   -0.002091
17.985000   0.075867   -0.002326
18.234792   0.074191   -0.000599
18.484583   0.075568   0.007268
18.734375   0.077821   -0.005248
18.984167   0.072946   -0.005573
19.233958   0.075038   0.009726
19.483750   0.077805   -0.000978
19.733542   0.074549   -0.008990
19.983333   0.073314   0.006699
20.233125   0.077896   -0.003552
20.482917   0.071540   -0.006079
20.732708   0.074859   0.006040
20.982500   0.074557   -0.003240
21.232292   0.073240   0.001689
21.482083   0.075401   0.007820
21.731875   0.077147   -0.005277
21.981667   0.072765   -0.000241
22.231458   0.077027   0.004445
22.481250   0.074985   -0.003240
22.731042   0.075408   -0.001417
22.980833   0.074277   0.003244
23.230625   0.077028   0.001823
23.480417   0.075188   -0.002657
23.730208   0.075701   -0.001732
23.980000   0.074323   0.003258
24.229792   0.077329   -0.000024
24.479583   0.074311   0.000606
24.729375   0.077631   0.000904
24.979167   0.074763   -0.003909
25.228958   0.075678   -0.000354
25.478750   0.074586   0.002707
25.728542   0.077031   0.002412
25.978333   0.075791   -0.002097
26.228125   0.075983   0.005420
26.477917   0.078498   -0.002386
26.727708   0.074792   -0.007305
26.977500   0.074849   0.004699
27.227292   0.077139   -0.001462
27.477083   0.074118   -0.001394
27.726875   0.076443   0.009426
27.976667   0.078827   -0.002379
28.226458   0.075254   -0.003766
28.476250   0.076946   0.003398
28.726042   0.076951   -0.000184
28.975833   0.076854   0.000517
29.225625   0.077210   -0.001537
29.475417   0.076086   0.000635
29.725208   0.077527   -0.004697
29.975000   0.073739   -0.000198
30.224792   0.077428   0.004911
30.474583   0.076193   -0.002613
30.724375   0.076123   0.001734
30.974167   0.077059   -0.000439
31.223958   0.075903   -0.002009
31.473750   0.076055   -0.001272
31.723542   0.075268   0.005371
31.973333   0.078739   -0.003458
32.223125   0.073540   -0.010171
32.472917   0.073657   0.006720
32.722708   0.076897   0.001860
32.972500   0.074586   -0.003930
33.222292   0.074934   0.003394
33.472083   0.076282   -0.002800
33.721875   0.073535   0.000331
33.971667   0.076447   0.004106
34.221458   0.075587   -0.008898
34.471250   0.072002   0.005010
34.721042   0.078090   0.009249
34.970833   0.076623   -0.010343
35.220625   0.072922   0.001580
35.470417   0.077412   0.007001
35.720208   0.076420   -0.007212
35.970000   0.073809   0.007949
36.219792   0.080391   -0.004670
36.469583   0.071476   -0.004334
36.719375   0.078226   0.008027
36.969167   0.075486   -0.003929
37.218958   0.076263   0.005923
37.468750   0.078445   -0.006130
37.718542   0.073200   -0.000958
37.968333   0.077967   0.009885
38.218125   0.078139   -0.005943
38.467917   0.074997   -0.004770
38.717708   0.075755   0.007596
38.967500   0.078793   0.002449
39.217292   0.076979   -0.006728
39.467083   0.075431   -0.001102
39.716875   0.076428   -0.003345
39.966667   0.073760   -0.000829
40.216458   0.076014   0.011036
40.466250   0.079273   -0.003151
