# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.163548   0.287076
0.499583   0.143418   -0.072906
0.749375   0.127126   -0.004225
0.999167   0.141308   0.018201
1.248958   0.136219   0.003788
1.498750   0.143200   0.002141
1.748542   0.137288   -0.014930
1.998333   0.135741   0.007103
2.248125   0.140837   -0.000728
2.497917   0.135377   -0.008232
2.747708   0.136724   0.001438
2.997500   0.136096   -0.001874
3.247292   0.135788   0.003348
3.497083   0.137768   -0.007779
3.746875   0.131902   -0.000236
3.996667   0.137650   0.005174
4.246458   0.134486   -0.011692
4.496250   0.131809   0.001353
4.746042   0.135162   0.012919
4.995833   0.138264   -0.001552
5.245625   0.134387   0.000404
5.495417   0.138466   0.006853
5.745208   0.137810   -0.001202
5.995000   0.137865   -0.001234
6.244792   0.137194   -0.005409
6.494583   0.135163   -0.003510
6.744375   0.135440   0.008615
6.994167   0.139467   -0.001351
7.243958   0.134766   -0.000889
7.493750   0.139023   0.006112
7.743542   0.137819   -0.001004
7.993333   0.138521   -0.001319
8.243125   0.137160   -0.004830
8.492917   0.136108   0.003502
8.742708   0.138909   0.004980
8.992500   0.138596   -0.003397
9.242292   0.137212   -0.000034
9.492083   0.138579   0.002836
9.741875   0.138629   -0.002315
9.991667   0.137422   -0.003836
10.241458   0.136713   0.006010
10.491250   0.140425   0.004123
10.741042   0.138773   0.002890
10.990833   0.141868   -0.009286
11.240625   0.134133   -0.013432
11.490417   0.135158   0.007877
11.740208   0.138069   0.008698
11.990000   0.139504   -0.000319
12.239792   0.137909   -0.002656
12.489583   0.138176   0.008523
12.739375   0.142167   0.009032
12.989167   0.142689   -0.009231
13.238958   0.137555   -0.010310
13.488750   0.137538   0.001486
13.738542   0.138298   0.000205
13.988333   0.137640   0.006123
14.238125   0.141357   -0.003167
14.487917   0.136058   -0.006056
14.737708   0.138331   0.004603
14.987500   0.138357   0.005939
15.237292   0.141298   0.000890
15.487083   0.138802   -0.012607
15.736875   0.135000   0.007562
15.986667   0.142580   0.005322
16.236458   0.137659   -0.011519
16.486250   0.136825   0.008157
16.736042   0.141734   0.005389
16.985833   0.139517   -0.008160
17.235625   0.137657   -0.003102
17.485417   0.137967   -0.004459
17.735208   0.135430   -0.006163
17.985000   0.134888   0.006115
18.234792   0.138485   0.004335
18.484583   0.137054   -0.003106
18.734375   0.136933   -0.010732
18.984167   0.131692   0.004664
19.233958   0.139263   0.014565
19.483750   0.138969   -0.021132
19.733542   0.128706   -0.001580
19.983333   0.138180   0.015331
20.233125   0.136365   -0.008024
20.482917   0.134171   -0.001630
20.732708   0.135551   -0.010494
20.982500   0.128929   0.001999
21.232292   0.136550   0.012102
21.482083   0.134975   -0.004203
21.731875   0.134450   -0.006065
21.981667   0.131945   -0.000269
22.231458   0.134315   0.008647
22.481250   0.136265   0.000561
22.731042   0.134596   -0.003395
22.980833   0.134568   0.002985
23.230625   0.136087   -0.003643
23.480417   0.132749   -0.006960
23.730208   0.132610   0.005805
23.980000   0.135649   0.003272
24.229792   0.134245   -0.000648
24.479583   0.135325   -0.011429
24.729375   0.128535   -0.000654
24.979167   0.134998   0.020604
25.228958   0.138828   -0.000588
25.478750   0.134704   -0.008278
25.728542   0.134693   0.000905
25.978333   0.135156   0.008608
26.228125   0.138993   0.003355
26.477917   0.136833   -0.013772
26.727708   0.132113   0.002663
26.977500   0.138163   0.014683
27.227292   0.139449   -0.012784
27.477083   0.131776   -0.000442
27.726875   0.139228   0.005607
27.976667   0.134577   -0.006691
28.226458   0.135885   0.005945
28.476250   0.137547   -0.002736
28.726042   0.134519   0.005026
28.975833   0.140058   0.004389
29.225625   0.136711   -0.013729
29.475417   0.133199   -0.002499
29.725208   0.135463   0.008256
29.975000   0.137323   0.002718
30.224792   0.136821   0.002934
30.474583   0.138789   -0.001482
30.724375   0.136080   -0.004182
30.974167   0.136700   -0.003507
31.223958   0.134328   -0.002611
31.473750   0.135395   0.000156
31.723542   0.134406   -0.003106
31.973333   0.133843   0.008225
32.223125   0.138515   -0.009970
32.472917   0.128863   -0.000324
32.722708   0.138353   0.009849
32.972500   0.133783   -0.010315
33.222292   0.133200   0.005250
33.472083   0.136406   0.005761
33.721875   0.136078   0.001976
33.971667   0.137392   0.002518
34.221458   0.137336   0.001813
34.471250   0.138298   0.001810
34.721042   0.138240   0.002158
34.970833   0.139376   -0.002519
35.220625   0.136981   0.000604
35.470417   0.139678   0.012687
35.720208   0.143319   -0.006326
35.970000   0.136518   -0.012830
36.219792   0.136910   0.020530
36.469583   0.146774   -0.001311
36.719375   0.136255   -0.024380
36.969167   0.134595   0.023244
37.218958   0.147867   0.015377
37.468750   0.142277   -0.019316
37.718542   0.138217   -0.003935
