# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.250119   0.900494
0.499583   0.449872   0.758918
0.749375   0.629262   0.727693
0.999167   0.813415   0.744786
1.248958   1.001344   0.752933
1.498750   1.189568   0.763969
1.748542   1.383011   0.768036
1.998333   1.573266   0.758470
2.248125   1.761929   0.767864
2.497917   1.956878   0.766287
2.747708   2.144754   0.768707
2.997500   2.340911   0.780982
3.247292   2.534919   0.762853
3.497083   2.722020   0.729432
3.746875   2.899332   0.700295
3.996667   3.071876   0.673845
4.246458   3.235973   0.656275
4.496250   3.399740   0.671225
4.746042   3.571306   0.690300
4.995833   3.744602   0.645300
5.245625   3.893687   0.591968
5.495417   4.040339   0.558023
5.745208   4.172466   0.541125
5.995000   4.310676   0.541400
6.244792   4.442941   0.488657
6.494583   4.554801   0.446210
6.744375   4.665860   0.434345
6.994167   4.771793   0.423257
7.243958   4.877312   0.429944
7.493750   4.986586   0.447935
7.743542   5.101093   0.462692
7.993333   5.217739   0.465298
8.243125   5.333548   0.464436
8.492917   5.449763   0.462646
8.742708   5.564678   0.486137
8.992500   5.692629   0.509959
9.242292   5.819446   0.532677
9.492083   5.958746   0.578170
9.741875   6.108290   0.602579
9.991667   6.259784   0.620093
10.241458   6.418078   0.672955
10.491250   6.595982   0.763802
10.741042   6.799661   0.859074
10.990833   7.025160   0.893242
11.240625   7.245909   0.885159
11.490417   7.467371   0.961142
11.740208   7.726080   1.037965
11.990000   7.985921   1.025714
12.239792   8.238510   1.032841
12.489583   8.501911   1.074000
12.739375   8.775062   1.089214
12.989167   9.046065   1.075371
13.238958   9.312300   1.059085
13.488750   9.575166   1.040090
13.738542   9.831911   1.019324
13.988333   10.084403   1.027670
14.238125   10.345318   1.031261
14.487917   10.599603   1.019183
14.737708   10.854485   1.050803
14.987500   11.124567   1.040127
15.237292   11.374115   0.971212
15.487083   11.609768   0.894784
15.736875   11.821134   0.818611
15.986667   12.018732   0.760775
16.236458   12.201204   0.743235
16.486250   12.390040   0.695632
16.736042   12.548730   0.634164
16.985833   12.706858   0.596839
17.235625   12.846901   0.535361
17.485417   12.974315   0.507951
17.735208   13.100665   0.489317
17.985000   13.218770   0.467066
18.234792   13.334003   0.493490
18.484583   13.465309   0.535837
18.734375   13.601698   0.527534
18.984167   13.728856   0.533057
19.233958   13.868005   0.556315
19.483750   14.006782   0.503638
19.733542   14.119614   0.452909
19.983333   14.233048   0.463032
20.233125   14.350937   0.512582
20.482917   14.489125   0.610619
20.732708   14.655992   0.709082
