# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.263861   0.963713
0.499583   0.481455   0.850417
0.749375   0.688715   0.811691
0.999167   0.886962   0.783255
1.248958   1.080016   0.794418
1.498750   1.283840   0.796931
1.748542   1.478150   0.755439
1.998333   1.661245   0.741580
2.248125   1.848631   0.764224
2.497917   2.043038   0.786705
2.747708   2.241655   0.784089
2.997500   2.434756   0.780674
3.247292   2.631667   0.797948
3.497083   2.833398   0.822802
3.746875   3.042725   0.835549
3.996667   3.250824   0.868054
4.246458   3.476391   0.911015
4.496250   3.705952   0.872047
4.746042   3.912051   0.783014
4.995833   4.097133   0.724226
5.245625   4.273862   0.703313
5.495417   4.448496   0.684294
5.745208   4.615724   0.658813
5.995000   4.777628   0.661935
6.244792   4.946416   0.662470
6.494583   5.108587   0.584158
6.744375   5.238251   0.529952
6.994167   5.373342   0.527458
7.243958   5.501761   0.526696
7.493750   5.636471   0.516518
7.743542   5.759804   0.488189
7.993333   5.880362   0.510187
8.243125   6.014685   0.565145
8.492917   6.162699   0.580306
8.742708   6.304596   0.582843
8.992500   6.453877   0.593801
9.242292   6.601250   0.581478
9.492083   6.744374   0.572239
9.741875   6.887131   0.610268
9.991667   7.049254   0.647698
10.241458   7.210710   0.652593
10.491250   7.375278   0.691875
10.741042   7.556359   0.722641
10.990833   7.736298   0.748350
11.240625   7.930222   0.816664
11.490417   8.144289   0.877604
11.740208   8.368658   0.846809
11.990000   8.567341   0.758333
12.239792   8.747509   0.717378
12.489583   8.925731   0.701350
12.739375   9.097892   0.686286
12.989167   9.268588   0.718558
13.238958   9.456871   0.757276
13.488750   9.646911   0.725588
13.738542   9.819362   0.723591
13.988333   10.008405   0.768545
14.238125   10.203315   0.814585
14.487917   10.415358   0.852986
14.737708   10.629452   0.857697
14.987500   10.843849   0.826355
15.237292   11.042285   0.840509
15.487083   11.263753   0.874349
15.736875   11.479095   0.877146
15.986667   11.701961   0.892111
16.236458   11.924779   0.879284
16.486250   12.141236   0.888248
16.736042   12.368533   0.992443
16.985833   12.637044   1.127365
17.235625   12.931746   1.197405
17.485417   13.235248   1.241863
17.735208   13.552160   1.318206
17.985000   13.893801   1.358249
18.234792   14.230719   1.342909
18.484583   14.564696   1.412458
18.734375   14.936359   1.446625
18.984167   15.287406   1.324492
19.233958   15.598054   1.210322
19.483750   15.892062   1.145842
19.733542   16.170497   1.136304
19.983333   16.459741   1.254703
20.233125   16.797326   1.340676
20.482917   17.129521   1.341406
20.732708   17.467470   1.330808
20.982500   17.794370   1.277593
21.232292   18.105734   1.233345
21.482083   18.410529   1.201957
21.731875   18.706212   1.152060
21.981667   18.986078   1.030111
22.231458   19.220838   0.875901
22.481250   19.423664   0.788191
22.731042   19.614605   0.733539
22.980833   19.790128   0.753696
23.230625   19.991139   0.799205
23.480417   20.189397   0.738435
23.730208   20.360049   0.702637
23.980000   20.540423   0.785852
24.229792   20.752647   0.852080
24.479583   20.966108   0.951438
24.729375   21.227970   1.052684
24.979167   21.492011   1.045655
25.228958   21.750362   1.050245
25.478750   22.016696   1.018364
25.728542   22.259120   0.995898
25.978333   22.514230   1.036904
26.228125   22.777139   1.048037
26.477917   23.037812   1.089952
26.727708   23.321661   1.105129
26.977500   23.589916   1.077048
27.227292   23.859737   1.114293
27.477083   24.146598   1.187899
27.726875   24.453191   1.154448
27.976667   24.723341   1.045695
28.226458   24.975603   0.964517
28.476250   25.205198   0.917456
28.726042   25.433949   0.937413
28.975833   25.673514   0.938197
29.225625   25.902656   0.900845
29.475417   26.123561   0.800584
29.725208   26.302614   0.699733
29.975000   26.473136   0.711411
30.224792   26.658023   0.765945
30.474583   26.855789   0.793039
30.724375   27.054213   0.726493
30.974167   27.218733   0.649529
31.223958   27.378706   0.678264
31.473750   27.557582   0.671559
31.723542   27.714206   0.614826
31.973333   27.864739   0.600118
32.223125   28.014015   0.574565
32.472917   28.151782   0.509041
32.722708   28.268323   0.461518
32.972500   28.382349   0.452391
33.222292   28.494330   0.506776
33.472083   28.635526   0.536086
33.721875   28.762150   0.455433
33.971667   28.863053   0.400544
