# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.267316   0.972800
0.499583   0.485995   0.849749
0.749375   0.691836   0.822237
0.999167   0.896771   0.832808
1.248958   1.107893   0.852679
1.498750   1.322755   0.832862
1.748542   1.523977   0.809022
1.998333   1.726929   0.806819
2.248125   1.927050   0.820994
2.497917   2.137084   0.865840
2.747708   2.359609   0.874504
2.997500   2.573972   0.858517
3.247292   2.788510   0.872675
3.497083   3.009946   0.878422
3.746875   3.227355   0.864867
3.996667   3.442019   0.851113
4.246458   3.652557   0.824391
4.496250   3.853871   0.807062
4.746042   4.055752   0.836741
4.995833   4.271892   0.870519
5.245625   4.490649   0.883030
5.495417   4.713040   0.873290
5.745208   4.926930   0.893743
5.995000   5.159539   0.919866
6.244792   5.386480   0.901443
6.494583   5.609884   0.914974
6.744375   5.843586   0.925834
6.994167   6.072415   0.903209
7.243958   6.294814   0.872706
7.493750   6.508405   0.861499
7.743542   6.725205   0.855906
7.993333   6.936001   0.832583
8.243125   7.141150   0.792463
8.492917   7.331903   0.732703
8.742708   7.507196   0.747018
8.992500   7.705101   0.858558
9.242292   7.936117   0.930214
9.492083   8.169820   0.895644
9.741875   8.383566   0.853703
9.991667   8.596316   0.899221
10.241458   8.832802   0.892099
10.491250   9.041993   0.804672
10.741042   9.234802   0.774505
10.990833   9.428923   0.768146
11.240625   9.618555   0.772739
11.490417   9.814970   0.746974
11.740208   9.991731   0.691313
11.990000   10.160339   0.712896
12.239792   10.347882   0.786138
12.489583   10.553080   0.830439
12.739375   10.762755   0.850014
12.989167   10.977733   0.863566
13.238958   11.194179   0.881539
13.488750   11.418135   0.845649
13.738542   11.616651   0.796505
13.988333   11.816056   0.811845
14.238125   12.022235   0.816159
14.487917   12.223795   0.817654
14.737708   12.430721   0.826464
14.987500   12.636683   0.820675
15.237292   12.840716   0.841575
15.487083   13.057119   0.909755
15.736875   13.295215   0.942113
15.986667   13.527784   0.944961
16.236458   13.767302   0.937425
16.486250   13.996105   0.929069
16.736042   14.231449   0.914991
16.985833   14.453220   0.893996
17.235625   14.678075   0.884759
17.485417   14.895231   0.850515
17.735208   15.102978   0.838718
17.985000   15.314240   0.804410
18.234792   15.504848   0.763770
18.484583   15.695807   0.831184
18.734375   15.920093   0.893109
18.984167   16.141989   0.871468
19.233958   16.355464   0.898738
19.483750   16.590984   0.957733
19.733542   16.833931   0.982981
19.983333   17.082065   0.981615
20.233125   17.324329   0.917141
20.482917   17.540253   0.817762
20.732708   17.732870   0.780567
20.982500   17.930211   0.808717
21.232292   18.136891   0.846648
21.482083   18.353182   0.859138
21.731875   18.566102   0.903153
21.981667   18.804382   0.964543
22.231458   19.047972   0.966894
22.481250   19.287427   0.997213
22.731042   19.546163   1.017456
22.980833   19.795731   1.028147
23.230625   20.059808   1.049721
23.480417   20.320154   1.023444
23.730208   20.571104   0.983041
23.980000   20.811264   0.953458
24.229792   21.047435   0.894494
24.479583   21.258139   0.784160
24.729375   21.439189   0.733459
24.979167   21.624562   0.663399
25.228958   21.770612   0.598989
25.478750   21.923807   0.579201
