# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.075188   0.125063
0.499583   0.062479   -0.037282
0.749375   0.056563   -0.004425
0.999167   0.060269   0.008263
1.248958   0.060691   -0.000935
1.498750   0.059801   -0.000018
1.748542   0.060682   -0.002722
1.998333   0.058442   -0.005869
2.248125   0.057750   0.006670
2.497917   0.061774   0.000365
2.747708   0.057932   -0.001550
2.997500   0.061000   0.001501
3.247292   0.058682   -0.001685
3.497083   0.060158   0.002718
3.746875   0.060040   -0.002429
3.996667   0.058945   0.003804
4.246458   0.061940   0.000258
4.496250   0.059073   -0.005519
4.746042   0.059183   0.005962
4.995833   0.062052   -0.000004
5.245625   0.059182   -0.005164
5.495417   0.059472   0.002832
5.745208   0.060596   0.001938
5.995000   0.060440   0.001123
6.244792   0.061157   0.000585
6.494583   0.060733   -0.002144
6.744375   0.060086   0.000268
6.994167   0.060867   0.001915
7.243958   0.061043   -0.001964
7.493750   0.059886   -0.000456
7.743542   0.060815   -0.000747
7.993333   0.059512   0.000773
8.243125   0.061201   -0.000498
8.492917   0.059264   0.001320
8.742708   0.061861   0.002648
8.992500   0.060586   -0.005849
9.242292   0.058938   -0.001070
9.492083   0.060052   0.003016
9.741875   0.060445   -0.002454
9.991667   0.058826   0.002762
10.241458   0.061825   -0.001426
10.491250   0.058114   -0.004004
10.741042   0.059825   0.007196
10.990833   0.061709   -0.002869
11.240625   0.058391   -0.002698
11.490417   0.060361   0.003811
11.740208   0.060295   -0.003070
11.990000   0.058827   0.001635
12.239792   0.061112   0.002957
12.489583   0.060304   -0.004705
12.739375   0.058761   0.002075
12.989167   0.061341   0.003263
13.238958   0.060391   -0.001992
13.488750   0.060345   -0.003461
13.738542   0.058662   0.001628
13.988333   0.061159   0.005313
14.238125   0.061316   -0.002761
14.487917   0.059780   -0.003723
14.737708   0.059456   0.002072
14.987500   0.060815   0.002168
15.237292   0.060540   0.001852
15.487083   0.061740   -0.001429
15.736875   0.059826   -0.001708
15.986667   0.060887   0.001310
16.236458   0.060480   -0.000029
16.486250   0.060873   -0.003804
16.736042   0.058580   -0.000277
16.985833   0.060734   0.002511
17.235625   0.059834   -0.003545
17.485417   0.058963   0.003951
17.735208   0.061808   -0.000269
17.985000   0.058829   -0.002132
18.234792   0.060743   -0.000705
18.484583   0.058477   -0.001881
18.734375   0.059804   0.003337
18.984167   0.060144   0.003109
19.233958   0.061357   -0.002251
19.483750   0.059020   0.001269
19.733542   0.061991   -0.001206
19.983333   0.058417   -0.000744
20.233125   0.061619   0.003821
20.482917   0.060326   -0.002493
20.732708   0.060374   0.003512
20.982500   0.062081   0.000877
21.232292   0.060812   -0.002284
21.482083   0.060940   0.000143
21.731875   0.060883   -0.003007
21.981667   0.059438   0.004236
22.231458   0.063000   0.002124
22.481250   0.060499   -0.007244
22.731042   0.059381   0.002140
22.980833   0.061568   0.002403
23.230625   0.060581   -0.000323
23.480417   0.061407   0.002266
23.730208   0.061714   -0.001265
23.980000   0.060775   -0.004547
24.229792   0.059442   0.005523
24.479583   0.063534   0.000487
24.729375   0.059685   -0.009753
24.979167   0.058661   0.003990
25.228958   0.061679   -0.001650
25.478750   0.057837   -0.003572
25.728542   0.059894   0.001520
25.978333   0.058596   0.001100
26.228125   0.060444   0.001457
26.477917   0.059324   -0.001697
26.727708   0.059596   0.002489
26.977500   0.060568   -0.000288
27.227292   0.059452   -0.000496
27.477083   0.060320   0.002665
27.726875   0.060784   -0.001376
27.976667   0.059632   -0.001270
28.226458   0.060149   0.001876
28.476250   0.060569   -0.000892
28.726042   0.059704   -0.004115
28.975833   0.058513   0.003047
29.225625   0.061226   -0.000528
29.475417   0.058249   0.008216
29.725208   0.065330   -0.005371
29.975000   0.055566   -0.002654
30.224792   0.064004   0.011264
30.474583   0.061193   -0.010578
30.724375   0.058720   0.000957
30.974167   0.061671   0.005322
31.223958   0.061379   -0.005045
31.473750   0.059151   -0.003700
31.723542   0.059530   0.007600
31.973333   0.062948   -0.004688
32.223125   0.057189   -0.002576
32.472917   0.061661   0.002021
32.722708   0.058198   -0.005299
32.972500   0.059014   0.003823
33.222292   0.060108   -0.002667
33.472083   0.057681   -0.000994
33.721875   0.059612   0.004601
33.971667   0.059980   -0.002392
34.221458   0.058417   -0.001487
34.471250   0.059237   0.003885
34.721042   0.060358   -0.000643
34.970833   0.058916   -0.002595
35.220625   0.059061   -0.000586
35.470417   0.058623   0.001696
35.720208   0.059908   0.003201
35.970000   0.060222   -0.006760
36.219792   0.056531   -0.002149
36.469583   0.059149   0.004782
36.719375   0.058920   0.000213
36.969167   0.059255   -0.001008
37.218958   0.058417   -0.000318
37.468750   0.059096   0.003875
37.718542   0.060353   -0.000736
37.968333   0.058729   -0.003491
38.218125   0.058608   0.000116
38.467917   0.058787   0.006200
38.717708   0.061706   -0.002915
38.967500   0.057331   -0.002994
39.217292   0.060210   0.004277
39.467083   0.059467   -0.003418
39.716875   0.058502   0.002541
39.966667   0.060737   0.001191
40.216458   0.059098   -0.003903
40.466250   0.058787   0.001612
40.716042   0.059903   0.003574
40.965833   0.060572   -0.004255
41.215625   0.057777   -0.000040
41.465417   0.060552   0.005328
41.715208   0.060439   -0.003911
41.965000   0.058599   0.003293
42.214792   0.062084   0.000384
