# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.062155   0.108953
0.499583   0.054431   -0.042132
0.749375   0.041107   -0.000036
0.999167   0.054413   0.017399
1.248958   0.049799   -0.014829
1.498750   0.047005   0.005308
1.748542   0.052451   0.003245
1.998333   0.048626   -0.011613
2.248125   0.046649   0.004685
2.497917   0.050967   0.003144
2.747708   0.048220   -0.006122
2.997500   0.047908   0.004963
3.247292   0.050700   -0.000199
3.497083   0.047809   -0.002394
3.746875   0.049504   0.003554
3.996667   0.049584   -0.000524
4.246458   0.049242   -0.001122
4.496250   0.049024   0.004500
4.746042   0.051490   -0.003072
4.995833   0.047489   -0.003055
5.245625   0.049964   0.004955
5.495417   0.049965   -0.000452
5.745208   0.049738   -0.001120
5.995000   0.049405   0.001471
6.244792   0.050473   0.000956
6.494583   0.049883   -0.005548
6.744375   0.047701   0.003364
6.994167   0.051563   0.001942
7.243958   0.048671   -0.005968
7.493750   0.048582   0.002660
7.743542   0.050000   0.001386
7.993333   0.049274   -0.002563
8.243125   0.048720   0.001332
8.492917   0.049940   0.004273
8.742708   0.050854   -0.005179
8.992500   0.047352   0.002319
9.242292   0.052013   0.005048
9.492083   0.049874   -0.010018
9.741875   0.047008   0.003876
9.991667   0.051811   0.002126
10.241458   0.048070   -0.004833
10.491250   0.049396   0.004089
10.741042   0.050113   -0.003347
10.990833   0.047724   -0.001100
11.240625   0.049563   0.003604
11.490417   0.049524   -0.000542
11.740208   0.049293   -0.001520
11.990000   0.048765   0.000569
12.239792   0.049577   0.002661
12.489583   0.050095   -0.003813
12.739375   0.047672   0.000978
12.989167   0.050583   0.003427
13.238958   0.049384   -0.004663
13.488750   0.048253   0.002608
13.738542   0.050687   0.000882
13.988333   0.048694   -0.003589
14.238125   0.048893   0.003180
14.487917   0.050283   0.001671
14.737708   0.049728   -0.002315
14.987500   0.049126   -0.000301
15.237292   0.049578   0.000169
15.487083   0.049210   -0.000319
15.736875   0.049418   0.005223
15.986667   0.051819   -0.002536
16.236458   0.048151   0.000944
16.486250   0.052291   0.001335
16.736042   0.048819   -0.003455
16.985833   0.050565   0.004565
17.235625   0.051099   -0.002119
17.485417   0.049506   -0.002932
17.735208   0.049634   0.002542
17.985000   0.050776   -0.002307
18.234792   0.048482   -0.003004
18.484583   0.049275   0.003643
18.734375   0.050302   0.001616
18.984167   0.050083   -0.002211
19.233958   0.049197   0.000203
19.483750   0.050184   -0.000990
19.733542   0.048702   -0.002086
19.983333   0.049142   0.003410
20.233125   0.050406   -0.000452
20.482917   0.048916   -0.004145
20.732708   0.048335   0.001128
20.982500   0.049480   0.002344
21.232292   0.049506   -0.003010
21.482083   0.047976   -0.000917
21.731875   0.049048   0.000038
21.981667   0.047995   0.000586
22.231458   0.049341   0.001437
22.481250   0.048713   -0.000563
22.731042   0.049060   -0.000511
22.980833   0.048458   0.000983
23.230625   0.049551   -0.000485
23.480417   0.048215   0.000558
23.730208   0.049830   -0.000369
23.980000   0.048031   -0.000307
24.229792   0.049676   0.004327
24.479583   0.050193   -0.003335
24.729375   0.048010   0.001165
24.979167   0.050775   0.000631
25.228958   0.048325   0.002139
25.478750   0.051844   0.001111
25.728542   0.048880   -0.004217
25.978333   0.049737   0.002449
26.228125   0.050104   0.003990
26.477917   0.051730   -0.002999
26.727708   0.048606   -0.001598
26.977500   0.050931   0.008206
27.227292   0.052706   -0.005820
27.477083   0.048024   -0.000363
27.726875   0.052524   0.007026
27.976667   0.051534   -0.005577
28.226458   0.049738   0.001905
28.476250   0.052485   0.002680
28.726042   0.051077   -0.007297
28.975833   0.048840   0.002294
29.225625   0.052223   0.004134
29.475417   0.050905   -0.002745
29.725208   0.050852   0.001612
29.975000   0.051711   -0.000399
30.224792   0.050652   -0.001961
30.474583   0.050731   0.003036
30.724375   0.052169   -0.003413
30.974167   0.049026   -0.000494
31.223958   0.051922   0.001589
31.473750   0.049819   -0.006332
31.723542   0.048759   0.003690
31.973333   0.051663   0.000092
32.223125   0.048805   -0.003740
32.472917   0.049795   0.005825
32.722708   0.051715   -0.001519
32.972500   0.049036   -0.004607
33.222292   0.049413   0.001143
33.472083   0.049607   -0.003668
33.721875   0.047581   0.000847
33.971667   0.050030   0.005770
34.221458   0.050463   -0.005672
34.471250   0.047196   0.003537
34.721042   0.052230   0.001484
34.970833   0.047938   -0.009989
35.220625   0.047240   0.006339
35.470417   0.051105   0.001794
35.720208   0.048136   -0.004789
35.970000   0.048712   0.005200
36.219792   0.050733   0.002017
36.469583   0.049720   -0.001687
36.719375   0.049891   0.003857
36.969167   0.051646   -0.002618
37.218958   0.048583   -0.004540
37.468750   0.049378   0.002735
37.718542   0.049949   0.001097
37.968333   0.049926   -0.003660
38.218125   0.048120   0.001548
38.467917   0.050700   0.001378
38.717708   0.048809   -0.004290
38.967500   0.048557   0.004416
39.217292   0.051015   0.000048
39.467083   0.048581   -0.002850
39.716875   0.049591   0.006871
39.966667   0.052013   0.000236
40.216458   0.049709   -0.002478
40.466250   0.050775   0.001266
40.716042   0.050342   -0.004439
40.965833   0.048558   0.002481
41.215625   0.051581   0.003226
41.465417   0.050169   -0.003796
41.715208   0.049685   -0.002063
41.965000   0.049138   0.003991
42.214792   0.051679   -0.000820
42.464583   0.048729   -0.000925
42.714375   0.051217   0.001571
42.964167   0.049513   0.001623
43.213958   0.052028   0.000532
43.463750   0.049779   -0.001417
43.713542   0.051320   -0.000631
43.963333   0.049464   0.000348
44.213125   0.051494   -0.000049
44.462917   0.049439   -0.002191
44.712708   0.050399   0.001196
44.962500   0.050036   -0.000935
45.212292   0.049932   0.003095
45.462083   0.051583   -0.003816
45.711875   0.048026   -0.000281
45.961667   0.051442   0.004326
46.211458   0.050187   -0.004361
46.461250   0.049263   0.000571
