# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.229727   0.793257
0.499583   0.396298   0.661771
0.749375   0.560337   0.654137
0.999167   0.723094   0.639112
1.248958   0.879626   0.623655
1.498750   1.034661   0.623755
1.748542   1.191244   0.627684
1.998333   1.348242   0.622731
2.248125   1.502350   0.589678
2.497917   1.642835   0.588515
2.747708   1.796362   0.617204
2.997500   1.951180   0.609357
3.247292   2.100787   0.636975
3.497083   2.269402   0.676256
3.746875   2.438633   0.678664
3.996667   2.608452   0.687739
4.246458   2.782216   0.696883
4.496250   2.956603   0.732228
4.746042   3.148024   0.757188
4.995833   3.334881   0.759923
5.245625   3.527669   0.748495
5.495417   3.708817   0.754860
5.745208   3.904785   0.780580
5.995000   4.098782   0.770599
6.244792   4.289763   0.796239
6.494583   4.496570   0.880577
6.744375   4.729685   0.922462
6.994167   4.957416   0.876008
7.243958   5.167324   0.849937
7.493750   5.382030   0.833721
7.743542   5.583837   0.784452
7.993333   5.773930   0.762007
8.243125   5.964523   0.737681
8.492917   6.142463   0.706485
8.742708   6.317471   0.701362
8.992500   6.492852   0.699986
9.242292   6.667173   0.683726
9.492083   6.834430   0.633909
9.741875   6.983863   0.557802
9.991667   7.113098   0.500422
10.241458   7.233866   0.514081
10.491250   7.369925   0.515267
10.741042   7.491285   0.506652
10.990833   7.623040   0.523053
11.240625   7.752593   0.497070
11.490417   7.871367   0.452413
11.740208   7.978611   0.430277
11.990000   8.086327   0.432717
12.239792   8.194789   0.448559
12.489583   8.310419   0.465224
12.739375   8.427207   0.487656
12.989167   8.554044   0.500399
13.238958   8.677198   0.525137
13.488750   8.816394   0.592500
13.738542   8.973201   0.602960
13.988333   9.117623   0.497031
14.238125   9.221510   0.423172
14.487917   9.329032   0.440508
14.737708   9.441580   0.461305
14.987500   9.559492   0.496453
15.237292   9.689600   0.514684
15.487083   9.816620   0.525200
15.736875   9.951981   0.534883
15.986667   10.083838   0.517587
16.236458   10.210559   0.476168
16.486250   10.321724   0.466023
16.736042   10.443376   0.484745
16.985833   10.563894   0.480972
17.235625   10.683662   0.473474
17.485417   10.800434   0.493585
17.735208   10.930249   0.513548
17.985000   11.056994   0.488969
18.234792   11.174530   0.477247
18.484583   11.295418   0.476125
18.734375   11.412394   0.494992
18.984167   11.542708   0.592661
19.233958   11.708477   0.696629
19.483750   11.890732   0.692096
19.733542   12.054237   0.654361
19.983333   12.217640   0.626722
20.233125   12.367336   0.639234
20.482917   12.536991   0.674129
20.732708   12.704120   0.686073
20.982500   12.879742   0.678976
21.232292   13.043325   0.647687
21.482083   13.203315   0.690379
21.731875   13.388227   0.732973
21.981667   13.569496   0.699206
22.231458   13.737539   0.704193
22.481250   13.921299   0.713449
22.731042   14.093966   0.702972
22.980833   14.272492   0.712113
23.230625   14.449726   0.701158
23.480417   14.622779   0.672224
23.730208   14.785558   0.581713
23.980000   14.913393   0.501935
24.229792   15.036317   0.475855
24.479583   15.151123   0.486025
24.729375   15.279127   0.494171
24.979167   15.398002   0.470221
25.228958   15.514041   0.426685
25.478750   15.611167   0.359131
25.728542   15.693457   0.273745
25.978333   15.747925   0.220427
26.228125   15.803578   0.255043
26.477917   15.875340   0.240429
26.727708   15.923693   0.187540
26.977500   15.969032   0.216193
27.227292   16.031699   0.226704
27.477083   16.082290   0.238515
27.726875   16.150857   0.293666
27.976667   16.229001   0.346413
28.226458   16.323919   0.428402
28.476250   16.443023   0.553310
28.726042   16.600343   0.670352
28.975833   16.777920   0.711139
29.225625   16.955616   0.712151
29.475417   17.133699   0.727546
29.725208   17.319086   0.755102
29.975000   17.510935   0.818896
30.224792   17.728193   0.897804
30.474583   17.959463   0.934699
30.724375   18.195153   0.994410
30.974167   18.456253   1.053763
31.223958   18.721595   1.035589
31.473750   18.973616   1.006012
31.723542   19.224182   1.007843
31.973333   19.477118   0.992703
32.223125   19.720120   0.999677
32.472917   19.976540   1.032613
32.722708   20.235997   1.026088
32.972500   20.489156   1.033872
33.222292   20.752502   0.993401
33.472083   20.985443   0.876031
33.721875   21.190152   0.809222
33.971667   21.389717   0.757339
34.221458   21.568506   0.699071
34.471250   21.738961   0.697491
34.721042   21.916961   0.664318
34.970833   22.070843   0.599083
35.220625   22.216253   0.544205
35.470417   22.342719   0.446104
35.720208   22.439119   0.345447
35.970000   22.515298   0.327781
36.219792   22.602873   0.371154
36.469583   22.700720   0.391277
36.719375   22.798348   0.363207
36.969167   22.882173   0.318709
37.218958   22.957570   0.258489
37.468750   23.011309   0.233690
37.718542   23.074318   0.245028
37.968333   23.133721   0.185308
38.218125   23.166894   0.174877
38.467917   23.221087   0.216767
38.717708   23.275188   0.221135
38.967500   23.331562   0.226638
39.217292   23.388412   0.219193
39.467083   23.441067   0.178470
39.716875   23.477573   0.213470
39.966667   23.547713   0.306606
40.216458   23.630748   0.328421
40.466250   23.711787   0.402632
40.716042   23.831896   0.464123
40.965833   23.943655   0.444976
41.215625   24.054199   0.427238
41.465417   24.157096   0.424556
41.715208   24.266300   0.515097
41.965000   24.414430   0.671665
42.214792   24.601853   0.758664
42.464583   24.793446   0.753575
42.714375   24.978326   0.740820
42.964167   25.163548   0.755221
43.213958   25.355622   0.736462
43.463750   25.531472   0.689009
43.713542   25.699840   0.711558
43.963333   25.886954   0.780530
44.213125   26.089780   0.811037
44.462917   26.292135   0.865357
44.712708   26.522098   0.957984
44.962500   26.770728   0.982237
45.212292   27.012807   1.011439
45.462083   27.276026   1.038231
45.711875   27.531489   1.011363
45.961667   27.781286   0.979867
46.211458   28.021015   0.966005
46.461250   28.263886   0.948355
46.711042   28.494797   0.895146
46.960833   28.711086   0.803066
47.210625   28.895995   0.779630
47.460417   29.100576   0.878855
47.710208   29.335057   0.992968
47.960000   29.596646   1.085402
48.209792   29.877306   1.172543
48.459583   30.182429   1.205237
48.709375   30.479422   1.172026
48.959167   30.767954   1.128373
49.208958   31.043138   1.089460
49.458750   31.312230   1.046087
49.708542   31.565746   0.994169
49.958333   31.808900   0.973476
50.208125   32.052078   0.973419
50.457917   32.295204   0.964106
50.707708   32.533729   0.935146
50.957500   32.762388   0.864190
51.207292   32.965465   0.851371
51.457083   33.187718   0.888600
51.706875   33.409395   0.922301
51.956667   33.648485   0.976177
52.206458   33.897076   0.965851
52.456250   34.131008   0.938720
52.706042   34.366045   0.850686
52.955833   34.555996   0.715821
53.205625   34.723657   0.565147
53.455417   34.838334   0.475230
53.705208   34.961074   0.514392
53.955000   35.095316   0.490071
54.204792   35.205906   0.483661
54.454583   35.336945   0.489188
54.704375   35.450296   0.453783
