# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.224413   0.763061
0.499583   0.381213   0.585171
0.749375   0.516755   0.535213
0.999167   0.648596   0.549753
1.248958   0.791402   0.554525
1.498750   0.925628   0.538621
1.748542   1.060488   0.539208
1.998333   1.195007   0.551197
2.248125   1.335857   0.559034
2.497917   1.474291   0.548729
2.747708   1.609993   0.515920
2.997500   1.732035   0.470730
3.247292   1.845161   0.459152
3.497083   1.961420   0.481775
3.746875   2.085848   0.494825
3.996667   2.208626   0.503327
4.246458   2.337302   0.540404
4.496250   2.478603   0.556474
4.746042   2.615307   0.529358
4.995833   2.743061   0.492767
5.245625   2.861485   0.467181
5.495417   2.976457   0.469503
5.745208   3.096041   0.466243
5.995000   3.209384   0.473632
6.244792   3.332660   0.514554
6.494583   3.466447   0.531741
6.744375   3.598309   0.540583
6.994167   3.736513   0.563474
7.243958   3.879811   0.566278
7.493750   4.019416   0.541798
7.743542   4.150484   0.517476
7.993333   4.277939   0.504801
8.243125   4.402674   0.510086
8.492917   4.532769   0.517666
8.742708   4.661291   0.516273
8.992500   4.790691   0.501303
9.242292   4.911734   0.471875
9.492083   5.026431   0.474004
9.741875   5.148538   0.522740
9.991667   5.287584   0.574035
10.241458   5.435317   0.581431
10.491250   5.578057   0.573032
10.741042   5.721594   0.557871
10.990833   5.856760   0.543634
11.240625   5.993184   0.554065
11.490417   6.133561   0.539254
11.740208   6.262587   0.500538
11.990000   6.383622   0.481864
12.239792   6.503318   0.473494
12.489583   6.620172   0.494083
12.739375   6.750154   0.512513
12.989167   6.876215   0.503055
13.238958   7.001472   0.479376
13.488750   7.115703   0.439347
13.738542   7.220963   0.423954
13.988333   7.327503   0.415906
14.238125   7.428742   0.408855
14.487917   7.531761   0.423457
14.737708   7.640294   0.446275
14.987500   7.754712   0.477273
15.237292   7.878732   0.507188
15.487083   8.008095   0.512166
15.736875   8.134602   0.553684
15.986667   8.284706   0.582532
16.236458   8.425625   0.575556
16.486250   8.572244   0.567094
16.736042   8.708936   0.578735
16.985833   8.861371   0.638588
17.235625   9.027964   0.656581
17.485417   9.189388   0.635165
17.735208   9.345282   0.647972
17.985000   9.513104   0.676068
18.234792   9.683034   0.662750
18.484583   9.844203   0.614071
18.734375   9.989814   0.568992
18.984167   10.128462   0.596591
19.233958   10.287861   0.644538
19.483750   10.450462   0.668971
19.733542   10.622067   0.659036
19.983333   10.779706   0.595056
20.233125   10.919348   0.542970
20.482917   11.050964   0.522715
20.732708   11.180487   0.486929
20.982500   11.294226   0.446273
21.232292   11.403438   0.387074
21.482083   11.487602   0.387679
21.731875   11.597116   0.481833
21.981667   11.728317   0.509990
22.231458   11.851898   0.489289
22.481250   11.972758   0.460884
22.731042   12.082148   0.421382
22.980833   12.183273   0.380207
23.230625   12.272093   0.378407
23.480417   12.372319   0.377757
23.730208   12.460814   0.351505
23.980000   12.547925   0.331671
24.229792   12.626512   0.325189
24.479583   12.710384   0.315246
24.729375   12.784004   0.284066
24.979167   12.852299   0.309297
25.228958   12.938523   0.379956
25.478750   13.042119   0.445735
25.728542   13.161205   0.494498
25.978333   13.289161   0.500243
26.228125   13.411118   0.474875
26.477917   13.526401   0.456009
26.727708   13.638932   0.439530
26.977500   13.745983   0.421263
27.227292   13.849389   0.436765
27.477083   13.964183   0.466111
27.726875   14.082250   0.468159
27.976667   14.198068   0.461839
28.226458   14.312977   0.477984
28.476250   14.436861   0.516291
28.726042   14.570907   0.553927
28.975833   14.713593   0.609511
29.225625   14.875409   0.661427
29.475417   15.044031   0.682473
29.725208   15.216361   0.708190
29.975000   15.397831   0.682290
30.224792   15.557222   0.606343
30.474583   15.700750   0.611888
30.724375   15.862910   0.679688
30.974167   16.040311   0.696074
31.223958   16.210657   0.693205
31.473750   16.386625   0.675801
31.723542   16.548276   0.636510
31.973333   16.704614   0.599936
32.223125   16.847994   0.555283
32.472917   16.982024   0.551880
32.722708   17.123704   0.564886
32.972500   17.264232   0.584149
33.222292   17.415535   0.602041
33.472083   17.565002   0.638436
33.721875   17.734487   0.656894
33.971667   17.893175   0.595052
34.221458   18.031765   0.496273
34.471250   18.141104   0.437491
34.721042   18.250328   0.384232
34.970833   18.333060   0.392449
35.220625   18.446389   0.472220
35.470417   18.568974   0.500235
35.720208   18.696298   0.497455
35.970000   18.817494   0.548036
36.219792   18.970088   0.611959
36.469583   19.123218   0.626325
36.719375   19.282990   0.681335
36.969167   19.463602   0.734653
37.218958   19.650010   0.804106
37.468750   19.865320   0.806963
37.718542   20.053155   0.729538
37.968333   20.229785   0.675304
38.218125   20.390526   0.646379
38.467917   20.552705   0.665195
38.717708   20.722846   0.736162
38.967500   20.920479   0.771860
39.217292   21.108454   0.737215
39.467083   21.288780   0.736998
39.716875   21.476646   0.789088
39.966667   21.682995   0.820749
40.216458   21.886679   0.852397
40.466250   22.108838   0.871991
40.716042   22.322311   0.814459
40.965833   22.515728   0.731531
41.215625   22.687772   0.688085
41.465417   22.859484   0.682844
41.715208   23.028909   0.626903
41.965000   23.172674   0.553437
42.214792   23.305397   0.534091
42.464583   23.439497   0.537061
42.714375   23.573704   0.560512
42.964167   23.719520   0.605276
43.213958   23.876090   0.654311
43.463750   24.046403   0.634227
43.713542   24.192939   0.549063
43.963333   24.320706   0.535037
44.213125   24.460235   0.617351
44.462917   24.629124   0.620020
44.712708   24.769987   0.624266
44.962500   24.940997   0.685069
45.212292   25.112236   0.662217
45.462083   25.271830   0.619526
45.711875   25.421740   0.638764
45.961667   25.590945   0.666010
46.211458   25.754468   0.641836
46.461250   25.911596   0.650288
46.711042   26.079341   0.680808
46.960833   26.251716   0.675983
47.210625   26.417051   0.634159
47.460417   26.568532   0.647708
47.710208   26.740635   0.700421
47.960000   26.918450   0.710535
48.209792   27.095606   0.690629
48.459583   27.263477   0.658802
48.709375   27.424732   0.607017
48.959167   27.566733   0.605839
49.208958   27.727400   0.603788
49.458750   27.868375   0.542723
49.708542   27.998535   0.459028
49.958333   28.097698   0.409340
50.208125   28.203035   0.423291
50.457917   28.309167   0.456786
50.707708   28.431237   0.481174
50.957500   28.549554   0.491969
51.207292   28.677017   0.534448
51.457083   28.816555   0.520452
51.706875   28.937026   0.467177
