# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.242791   0.882407
0.499583   0.440836   0.770225
0.749375   0.627583   0.712934
0.999167   0.797006   0.654189
1.248958   0.954404   0.608202
1.498750   1.100853   0.581487
1.748542   1.244905   0.577589
1.998333   1.389407   0.584877
2.248125   1.537100   0.571912
2.497917   1.675125   0.527475
2.747708   1.800618   0.494491
2.997500   1.922164   0.469322
3.247292   2.035083   0.456403
3.497083   2.150176   0.454340
3.746875   2.262064   0.460659
3.996667   2.380313   0.460602
4.246458   2.492173   0.413063
4.496250   2.586673   0.402607
4.746042   2.693308   0.442288
4.995833   2.807632   0.509228
5.245625   2.947710   0.580550
5.495417   3.097665   0.634801
5.745208   3.264846   0.688085
5.995000   3.441421   0.702027
6.244792   3.615567   0.693797
6.494583   3.788031   0.720350
6.744375   3.975442   0.740484
6.994167   4.157964   0.714886
7.243958   4.332587   0.696093
7.493750   4.505720   0.675304
7.743542   4.669958   0.671330
7.993333   4.841106   0.680182
8.243125   5.009765   0.660436
8.492917   5.171048   0.616711
8.742708   5.317864   0.603670
8.992500   5.472632   0.613065
9.242292   5.624141   0.623074
9.492083   5.783909   0.656076
9.741875   5.951905   0.652475
9.991667   6.109875   0.619015
10.241458   6.261155   0.597865
10.491250   6.408559   0.562802
10.741042   6.542322   0.501877
10.990833   6.659288   0.461950
11.240625   6.773104   0.468304
11.490417   6.893245   0.418056
11.740208   6.981958   0.346806
11.990000   7.066504   0.344296
12.239792   7.153963   0.364908
12.489583   7.248806   0.398191
12.739375   7.352892   0.433497
12.989167   7.465373   0.472283
13.238958   7.588837   0.470167
13.488750   7.700261   0.459069
13.738542   7.818180   0.446970
13.988333   7.923560   0.468549
14.238125   8.052259   0.533547
14.487917   8.190111   0.582103
14.737708   8.343068   0.642355
14.987500   8.511021   0.671004
15.237292   8.678290   0.675903
15.487083   8.848691   0.696170
15.736875   9.026085   0.714902
15.986667   9.205844   0.714436
16.236458   9.383005   0.685366
16.486250   9.548241   0.676381
16.736042   9.720914   0.704332
16.985833   9.900114   0.710173
17.235625   10.075705   0.707298
17.485417   10.253468   0.696845
17.735208   10.423837   0.683430
17.985000   10.594899   0.670157
18.234792   10.758636   0.668092
18.484583   10.928666   0.700663
18.734375   11.108675   0.757942
18.984167   11.307321   0.792774
19.233958   11.504732   0.775987
19.483750   11.694991   0.705385
19.733542   11.857131   0.616630
19.983333   12.003049   0.550016
20.233125   12.131910   0.485918
20.482917   12.245806   0.451701
20.732708   12.357572   0.483983
20.982500   12.487596   0.528853
21.232292   12.621778   0.568239
21.482083   12.771478   0.539397
21.731875   12.891252   0.490166
21.981667   13.016357   0.458259
22.231458   13.120190   0.414182
22.481250   13.223276   0.494815
22.731042   13.367392   0.569596
22.980833   13.507837   0.580691
23.230625   13.657495   0.580906
23.480417   13.798048   0.551073
23.730208   13.932802   0.518837
23.980000   14.057250   0.466473
24.229792   14.165844   0.420271
24.479583   14.267210   0.443546
24.729375   14.387433   0.465355
