# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.259618   0.926128
0.499583   0.462678   0.798048
0.749375   0.658309   0.781916
0.999167   0.853310   0.802429
1.248958   1.059189   0.813014
1.498750   1.259478   0.790879
1.748542   1.454300   0.797133
1.998333   1.657712   0.829259
2.248125   1.868583   0.843760
2.497917   2.079241   0.849037
2.747708   2.292748   0.857254
2.997500   2.507511   0.860452
3.247292   2.722616   0.865759
3.497083   2.940030   0.869985
3.746875   3.157245   0.862207
3.996667   3.370774   0.844687
4.246458   3.579237   0.814151
4.496250   3.777510   0.797037
4.746042   3.977423   0.804344
4.995833   4.179347   0.818790
5.245625   4.386477   0.805673
5.495417   4.581848   0.760607
5.745208   4.766464   0.755852
5.995000   4.959459   0.757253
6.244792   5.144775   0.756019
6.494583   5.337153   0.763092
6.744375   5.526003   0.742632
6.994167   5.708160   0.680801
7.243958   5.866120   0.593961
7.493750   6.004893   0.557040
7.743542   6.144408   0.571958
7.993333   6.290634   0.604799
8.243125   6.446555   0.603327
8.492917   6.592046   0.564675
8.742708   6.728657   0.556956
8.992500   6.870292   0.568801
9.242292   7.012821   0.600878
9.492083   7.170480   0.646552
9.741875   7.335828   0.671358
9.991667   7.505879   0.673264
10.241458   7.672179   0.673441
10.491250   7.842319   0.693461
10.741042   8.018621   0.681443
10.990833   8.182757   0.654915
11.240625   8.345805   0.638552
11.490417   8.501767   0.624020
11.740208   8.657555   0.621416
11.990000   8.812216   0.632985
12.239792   8.973783   0.698265
12.489583   9.161058   0.807548
12.739375   9.377221   0.869004
12.989167   9.595198   0.890591
13.238958   9.822146   0.959112
13.488750   10.074354   1.064926
13.738542   10.354165   1.096632
13.988333   10.622213   1.062327
14.238125   10.884886   1.018831
14.487917   11.131204   0.967617
14.737708   11.368291   0.942850
14.987500   11.602236   0.963919
15.237292   11.849849   0.978745
15.487083   12.091201   0.978995
15.736875   12.338938   1.004120
15.986667   12.592843   1.028765
16.236458   12.852892   1.015102
16.486250   13.099971   0.997703
16.736042   13.351328   0.994233
16.985833   13.596673   1.003843
17.235625   13.852831   0.979064
17.485417   14.085797   0.863974
17.735208   14.284458   0.792055
17.985000   14.481495   0.781712
18.234792   14.674989   0.759516
18.484583   14.860936   0.742073
18.734375   15.045716   0.769964
18.984167   15.245598   0.818407
19.233958   15.454579   0.867049
19.483750   15.678761   0.900281
19.733542   15.904344   0.868924
19.983333   16.112861   0.845818
20.233125   16.326900   0.862806
20.482917   16.543904   0.886297
20.732708   16.769680   0.863398
20.982500   16.975244   0.771648
21.232292   17.155182   0.719087
21.482083   17.334487   0.662049
21.731875   17.485931   0.578828
21.981667   17.623660   0.534988
22.231458   17.753202   0.550315
22.481250   17.898589   0.581189
22.731042   18.043554   0.595803
22.980833   18.196242   0.622055
23.230625   18.354323   0.616751
23.480417   18.504360   0.622022
23.730208   18.665074   0.649593
23.980000   18.828886   0.619506
24.229792   18.974569   0.582421
24.479583   19.119854   0.644345
24.729375   19.296474   0.780869
24.979167   19.509963   0.902498
25.228958   19.747346   0.958441
25.478750   19.988785   0.993725
25.728542   20.243795   1.039637
25.978333   20.508170   1.031916
26.228125   20.759323   1.015382
26.477917   21.015438   1.010171
26.727708   21.263988   0.998292
26.977500   21.514168   0.998452
27.227292   21.762797   0.980836
27.477083   22.004177   0.930851
27.726875   22.227835   0.875176
27.976667   22.441401   0.851789
28.226458   22.653375   0.864667
28.476250   22.873374   0.867211
28.726042   23.086619   0.867601
28.975833   23.306813   0.935949
29.225625   23.554203   0.958439
29.475417   23.785633   0.873178
29.725208   23.990429   0.800759
29.975000   24.185679   0.786357
30.224792   24.383280   0.774735
30.474583   24.572724   0.730207
30.724375   24.748079   0.691795
30.974167   24.918333   0.695260
31.223958   25.095419   0.709292
31.473750   25.272684   0.761200
31.723542   25.475701   0.819297
31.973333   25.681991   0.813443
32.223125   25.882084   0.828683
32.472917   26.095987   0.944337
32.722708   26.353859   1.066903
32.972500   26.628994   1.135221
33.222292   26.920996   1.192775
33.472083   27.224885   1.212773
33.721875   27.526877   1.155973
33.971667   27.802390   1.070140
34.221458   28.061502   1.036551
34.471250   28.320234   1.073202
34.721042   28.597656   1.116964
34.970833   28.878250   1.067032
35.220625   29.130727   0.984687
35.470417   29.370183   0.934932
35.720208   29.597803   0.934341
35.970000   29.836964   0.985857
36.219792   30.090321   1.020552
36.469583   30.346815   0.956075
36.719375   30.567960   0.908931
36.969167   30.800902   0.943264
37.218958   31.039199   0.938697
37.468750   31.269860   0.923497
37.718542   31.500563   0.867284
37.968333   31.703140   0.766992
38.218125   31.883739   0.736739
38.467917   32.071203   0.794413
38.717708   32.280615   0.859755
38.967500   32.500722   0.877920
39.217292   32.719209   0.897080
39.467083   32.948888   0.938039
39.716875   33.187838   0.959550
39.966667   33.428263   1.028478
40.216458   33.701648   1.062182
40.466250   33.958912   1.045770
40.716042   34.224097   1.026194
40.965833   34.471581   0.977182
41.215625   34.712281   1.016073
41.465417   34.979194   1.093239
41.715208   35.258446   1.049431
41.965000   35.503472   1.005013
42.214792   35.760533   1.044063
42.464583   36.025069   1.057585
42.714375   36.288885   1.101658
42.964167   36.575439   1.092829
43.213958   36.834844   0.999061
43.463750   37.074553   0.883552
43.713542   37.276252   0.746639
43.963333   37.447561   0.729243
44.213125   37.640570   0.774615
44.462917   37.834546   0.786070
44.712708   38.033277   0.802616
44.962500   38.235520   0.846840
45.212292   38.456344   0.942424
45.462083   38.706339   0.955568
45.711875   38.933730   0.836216
45.961667   39.124098   0.718143
46.211458   39.292502   0.635472
46.461250   39.441570   0.630461
46.711042   39.607470   0.686816
46.960833   39.784692   0.685408
47.210625   39.949888   0.670389
47.460417   40.119607   0.641656
47.710208   40.270449   0.526504
47.960000   40.382640   0.419576
48.209792   40.480062   0.420743
48.459583   40.592836   0.478917
48.709375   40.719321   0.546027
48.959167   40.865622   0.582394
49.208958   41.010275   0.559748
49.458750   41.145263   0.457938
49.708542   41.239054   0.354449
49.958333   41.322339   0.297081
50.208125   41.387470   0.251734
50.457917   41.448101   0.240730
50.707708   41.507735   0.281289
50.957500   41.588628   0.268345
51.207292   41.641796   0.207246
51.457083   41.692165   0.160018
51.706875   41.721738   0.102660
51.956667   41.743452   0.123783
52.206458   41.783577   0.198136
52.456250   41.842438   0.287718
52.706042   41.927317   0.330887
52.955833   42.007743   0.418462
53.205625   42.136373   0.524123
53.455417   42.269586   0.526895
53.705208   42.399601   0.478070
53.955000   42.508422   0.459599
54.204792   42.629209   0.466464
54.454583   42.741460   0.513234
54.704375   42.885612   0.577091
