# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.198306   0.409577
0.499583   0.204618   -0.022834
0.749375   0.186898   -0.030287
0.999167   0.189487   -0.006839
1.248958   0.183482   -0.013056
1.498750   0.182964   0.005621
1.748542   0.186289   0.018944
1.998333   0.192428   -0.001422
2.248125   0.185579   -0.016977
2.497917   0.183947   0.022819
2.747708   0.196979   -0.009096
2.997500   0.179403   -0.034669
3.247292   0.179659   0.021096
3.497083   0.189942   0.000338
3.746875   0.179828   -0.009639
3.996667   0.185127   0.019015
4.246458   0.189328   -0.000130
4.496250   0.185062   -0.012248
4.746042   0.183209   -0.007886
4.995833   0.181122   0.012265
5.245625   0.189336   0.003936
5.495417   0.183088   -0.023645
5.745208   0.177524   0.002113
5.995000   0.184144   0.014740
6.244792   0.184887   -0.006091
6.494583   0.181101   -0.007302
6.744375   0.181239   0.002709
6.994167   0.182454   -0.000517
7.243958   0.180981   0.001476
7.493750   0.183192   0.007490
7.743542   0.184723   -0.009250
7.993333   0.178571   -0.018856
8.243125   0.175303   0.005373
8.492917   0.181255   0.006314
8.742708   0.178457   -0.009849
8.992500   0.176334   0.001731
9.242292   0.179322   0.008795
9.492083   0.180728   0.000087
9.741875   0.179365   0.004032
9.991667   0.182742   0.002628
10.241458   0.180679   -0.000305
10.491250   0.182590   -0.007516
10.741042   0.176924   -0.002548
10.990833   0.181317   0.011852
11.240625   0.182845   -0.002934
11.490417   0.179851   -0.000802
11.740208   0.182444   -0.011034
11.990000   0.174339   0.013241
12.239792   0.189059   0.023349
12.489583   0.186004   -0.029321
12.739375   0.174411   -0.010727
12.989167   0.180645   0.019643
13.238958   0.184224   0.014127
13.488750   0.187702   0.002784
13.738542   0.185615   -0.011341
13.988333   0.182037   -0.003454
14.238125   0.183889   -0.000011
14.487917   0.182031   -0.004385
14.737708   0.181699   -0.013616
14.987500   0.175229   0.001790
15.237292   0.182593   0.011256
15.487083   0.180853   -0.004097
15.736875   0.180546   -0.010925
15.986667   0.175395   -0.006497
16.236458   0.177301   0.006458
16.486250   0.178621   0.004010
16.736042   0.179304   -0.007197
16.985833   0.175025   -0.003564
17.235625   0.177523   -0.004539
17.485417   0.172757   -0.003547
17.735208   0.175751   0.005672
17.985000   0.175591   0.002814
18.234792   0.177157   0.008065
18.484583   0.179620   -0.000759
18.734375   0.176777   -0.009661
18.984167   0.174794   -0.000164
19.233958   0.176695   0.022918
19.483750   0.186243   0.001731
19.733542   0.177560   -0.018356
19.983333   0.177073   -0.001818
20.233125   0.176652   -0.004842
20.482917   0.174653   0.008152
20.732708   0.180724   0.008136
20.982500   0.178718   -0.009358
21.232292   0.176049   -0.000343
21.482083   0.178546   0.001862
21.731875   0.176979   -0.003846
21.981667   0.176625   0.010779
22.231458   0.182364   0.003948
22.481250   0.178597   -0.001293
22.731042   0.181719   -0.006838
22.980833   0.175181   -0.010347
23.230625   0.176550   0.010009
23.480417   0.180181   0.006100
23.730208   0.179597   0.002334
23.980000   0.181348   -0.005641
24.229792   0.176779   -0.006733
24.479583   0.177984   0.000528
24.729375   0.177043   0.004541
24.979167   0.180253   0.006308
25.228958   0.180194   0.003090
25.478750   0.181796   -0.005020
25.728542   0.177686   0.001932
25.978333   0.182762   -0.001733
26.228125   0.176821   -0.011877
26.477917   0.176828   0.010932
26.727708   0.182282   -0.000422
26.977500   0.176617   -0.012105
27.227292   0.176235   -0.003344
27.477083   0.174947   0.008016
27.726875   0.180240   0.009787
27.976667   0.179836   0.000229
28.226458   0.180354   -0.009238
28.476250   0.175221   -0.003875
28.726042   0.178418   0.014996
28.975833   0.182713   -0.011807
29.225625   0.172519   -0.011492
29.475417   0.176972   0.020036
29.725208   0.182529   0.006127
29.975000   0.180032   0.002851
30.224792   0.183953   0.002313
30.474583   0.181188   -0.012815
30.724375   0.177551   0.006098
30.974167   0.184234   0.008960
31.223958   0.182027   -0.007324
31.473750   0.180576   -0.010521
31.723542   0.176772   0.003605
31.973333   0.182377   0.020330
32.223125   0.186928   -0.009691
32.472917   0.177535   -0.029742
32.722708   0.172069   0.009771
32.972500   0.182417   0.018742
33.222292   0.181433   -0.015296
33.472083   0.174775   -0.002147
33.721875   0.180360   0.001668
33.971667   0.175609   -0.006277
34.221458   0.177224   0.003573
34.471250   0.177394   0.005310
34.721042   0.179877   0.009420
34.970833   0.182100   -0.001922
35.220625   0.178917   -0.002860
35.470417   0.180671   -0.001787
35.720208   0.178024   -0.013158
35.970000   0.174097   -0.014477
36.219792   0.170792   0.014274
36.469583   0.181228   0.017557
36.719375   0.179563   -0.008222
36.969167   0.177121   -0.008215
37.218958   0.175459   -0.004261
37.468750   0.174992   0.022684
37.718542   0.186792   0.024892
37.968333   0.187427   -0.030296
38.218125   0.171656   -0.006976
38.467917   0.183942   0.030400
38.717708   0.186844   -0.014559
38.967500   0.176669   -0.021059
39.217292   0.176323   0.018657
39.467083   0.185990   0.020695
39.716875   0.186661   -0.014784
39.966667   0.178604   -0.008275
40.216458   0.182527   0.007931
40.466250   0.182566   0.011562
40.716042   0.188303   0.017975
40.965833   0.191546   0.001513
41.215625   0.189059   -0.004322
41.465417   0.189386   -0.009691
41.715208   0.184217   0.001734
41.965000   0.190253   0.021477
42.214792   0.194947   0.015280
42.464583   0.197886   0.010831
42.714375   0.200358   -0.000608
42.964167   0.197583   -0.015502
43.213958   0.192613   0.000030
43.463750   0.197598   0.016832
43.713542   0.201022   0.018189
43.963333   0.206685   0.000650
44.213125   0.201347   -0.027385
44.462917   0.193004   -0.033832
44.712708   0.184446   0.004163
44.962500   0.195083   0.024862
45.212292   0.196866   -0.008386
45.462083   0.190894   -0.015741
45.711875   0.189003   -0.014433
45.961667   0.183683   0.006431
46.211458   0.192216   0.019375
46.461250   0.193362   -0.006949
46.711042   0.188744   -0.014514
46.960833   0.186111   -0.008445
47.210625   0.184525   -0.008637
47.460417   0.181796   -0.007364
47.710208   0.180846   0.001717
47.960000   0.182654   -0.002171
48.209792   0.179761   0.002848
48.459583   0.184077   -0.005778
48.709375   0.176875   -0.010791
48.959167   0.178686   0.006847
49.208958   0.180296   -0.003215
49.458750   0.177080   0.008601
49.708542   0.184592   -0.001102
49.958333   0.176530   -0.003673
50.208125   0.182757   0.006679
50.457917   0.179866   -0.003403
50.707708   0.181057   -0.001619
50.957500   0.179057   -0.007717
51.207292   0.177202   0.004041
51.457083   0.181076   0.018763
51.706875   0.186576   -0.003999
51.956667   0.179078   -0.015540
52.206458   0.178812   0.022987
52.456250   0.190562   0.021524
52.706042   0.189565   -0.011281
52.955833   0.184926   -0.005331
53.205625   0.186902   0.014569
53.455417   0.192204   -0.000531
53.705208   0.186636   -0.015550
53.955000   0.184436   -0.001102
54.204792   0.186086   0.008902
54.454583   0.188883   0.013140
54.704375   0.192650   0.015081
