# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.067461   0.111882
0.499583   0.055894   -0.034276
0.749375   0.050337   0.001944
0.999167   0.056865   0.007822
1.248958   0.054245   -0.008354
1.498750   0.052692   0.007270
1.748542   0.057877   -0.001917
1.998333   0.051734   -0.010900
2.248125   0.052431   0.006106
2.497917   0.054784   0.003377
2.747708   0.054118   -0.004375
2.997500   0.052598   0.001710
3.247292   0.054972   0.002761
3.497083   0.053977   -0.002990
3.746875   0.053479   0.004195
3.996667   0.056073   -0.002565
4.246458   0.052197   -0.003992
4.496250   0.054078   0.007560
4.746042   0.055974   -0.003497
4.995833   0.052332   -0.004111
5.245625   0.053921   0.004517
5.495417   0.054588   -0.001244
5.745208   0.053299   0.000357
5.995000   0.054767   0.004776
6.244792   0.055685   -0.001357
6.494583   0.054089   -0.004537
6.744375   0.053419   0.003527
6.994167   0.055851   0.004183
7.243958   0.055508   -0.005247
7.493750   0.053229   0.002373
7.743542   0.056694   0.000977
7.993333   0.053717   -0.003023
8.243125   0.055184   0.003852
8.492917   0.055642   -0.002962
8.742708   0.053704   -0.000537
8.992500   0.055374   0.002799
9.242292   0.055103   -0.000895
9.492083   0.054926   -0.001112
9.741875   0.054547   -0.000333
9.991667   0.054760   -0.002189
10.241458   0.053453   0.001899
10.491250   0.055709   0.002837
10.741042   0.054870   -0.004215
10.990833   0.053603   0.000205
11.240625   0.054973   0.001400
11.490417   0.054302   -0.001490
11.740208   0.054228   -0.002245
11.990000   0.053181   -0.001849
12.239792   0.053305   0.002457
12.489583   0.054408   0.003600
12.739375   0.055103   -0.006997
12.989167   0.050913   -0.001554
13.238958   0.054327   0.011878
13.488750   0.056847   -0.004725
13.738542   0.051967   -0.004058
13.988333   0.054819   0.005377
14.238125   0.054653   -0.004661
14.487917   0.052491   0.002002
14.737708   0.055653   0.003516
14.987500   0.054248   -0.005976
15.237292   0.052667   -0.002953
15.487083   0.052772   0.007352
15.736875   0.056340   -0.000454
15.986667   0.052545   -0.001257
16.236458   0.055713   0.003636
16.486250   0.054362   -0.002495
16.736042   0.054466   0.002942
16.985833   0.055832   0.001652
17.235625   0.055292   -0.003615
17.485417   0.054026   0.002570
17.735208   0.056576   -0.003651
17.985000   0.052202   -0.003083
18.234792   0.055036   0.003420
18.484583   0.053910   -0.001853
18.734375   0.054110   0.001829
18.984167   0.054824   -0.001179
19.233958   0.053521   0.002931
19.483750   0.056288   -0.000499
19.733542   0.053272   -0.001348
19.983333   0.055615   -0.001385
20.233125   0.052580   -0.001627
20.482917   0.054802   0.006661
20.732708   0.055908   0.001059
20.982500   0.055331   -0.007042
21.232292   0.052390   -0.002654
21.482083   0.054005   0.004745
21.731875   0.054760   0.002185
21.981667   0.055096   -0.001695
22.231458   0.053914   0.000338
22.481250   0.055265   0.006353
22.731042   0.057087   -0.005981
22.980833   0.052277   0.001944
23.230625   0.058058   0.008282
23.480417   0.056415   -0.004495
23.730208   0.055813   -0.001353
23.980000   0.055739   0.000018
24.229792   0.055822   -0.000285
24.479583   0.055596   -0.003117
24.729375   0.054264   0.003412
24.979167   0.057301   -0.003991
25.228958   0.052271   -0.000373
25.478750   0.057114   0.006358
25.728542   0.055447   -0.005072
25.978333   0.054580   -0.000003
26.228125   0.055446   0.001981
26.477917   0.055570   -0.000581
26.727708   0.055155   -0.002134
26.977500   0.054504   -0.002194
27.227292   0.054060   0.005006
27.477083   0.057005   0.000483
27.726875   0.054301   -0.002484
27.976667   0.055764   -0.000913
28.226458   0.053845   -0.000233
28.476250   0.055647   0.002236
28.726042   0.054962   -0.004605
28.975833   0.053347   0.003669
29.225625   0.056795   -0.000586
29.475417   0.053054   -0.004130
29.725208   0.054731   0.004458
29.975000   0.055281   -0.004271
30.224792   0.052597   0.000880
30.474583   0.055721   0.002945
30.724375   0.054069   -0.002936
30.974167   0.054254   -0.000365
31.223958   0.053886   0.004177
31.473750   0.056341   0.002636
31.723542   0.055204   -0.004301
31.973333   0.054192   0.003059
32.223125   0.056732   -0.001272
32.472917   0.053556   -0.005942
32.722708   0.053763   0.005367
32.972500   0.056238   0.000254
33.222292   0.053890   -0.002091
33.472083   0.055193   -0.001205
33.721875   0.053288   0.001184
33.971667   0.055784   0.003902
34.221458   0.055237   -0.001678
34.471250   0.054946   -0.000506
34.721042   0.054985   0.001063
34.970833   0.055477   -0.000447
35.220625   0.054761   -0.001049
35.470417   0.054953   0.000791
35.720208   0.055156   -0.002348
35.970000   0.053780   0.004726
36.219792   0.057518   0.000089
36.469583   0.053824   -0.006302
36.719375   0.054369   0.002292
36.969167   0.054969   0.000139
37.218958   0.054439   -0.001040
37.468750   0.054450   0.003649
37.718542   0.056262   -0.001464
37.968333   0.053719   -0.003624
38.218125   0.054451   0.003973
38.467917   0.055704   -0.005085
38.717708   0.051911   -0.000383
38.967500   0.055512   0.003772
39.217292   0.053795   -0.000370
39.467083   0.055328   -0.003071
39.716875   0.052261   0.000714
39.966667   0.055684   0.000875
40.216458   0.052698   -0.001660
40.466250   0.054855   0.002267
40.716042   0.053831   -0.004874
40.965833   0.052420   0.000065
41.215625   0.053863   0.003294
41.465417   0.054066   -0.002563
41.715208   0.052583   0.001904
41.965000   0.055017   -0.000435
42.214792   0.052365   -0.000154
42.464583   0.054940   0.002591
42.714375   0.053660   -0.001922
42.964167   0.053979   -0.000021
43.213958   0.053649   0.002662
43.463750   0.055309   -0.000157
43.713542   0.053571   -0.002811
43.963333   0.053905   0.002713
44.213125   0.054926   0.003168
44.462917   0.055487   -0.002496
44.712708   0.053679   -0.001161
44.962500   0.054907   -0.000392
45.212292   0.053484   0.000302
45.462083   0.055058   0.004647
45.711875   0.055805   -0.003120
45.961667   0.053499   0.003094
46.211458   0.057351   0.003035
46.461250   0.055015   -0.004432
46.711042   0.055137   0.004155
46.960833   0.057091   -0.000415
47.210625   0.054930   -0.000961
47.460417   0.056611   0.005344
47.710208   0.057600   -0.006649
47.960000   0.053290   -0.001710
48.209792   0.056745   0.006804
48.459583   0.056689   -0.005227
48.709375   0.054134   0.001627
48.959167   0.057502   0.000754
49.208958   0.054510   -0.006363
49.458750   0.054323   0.006890
49.708542   0.057952   0.002929
49.958333   0.055786   -0.005597
50.208125   0.055156   0.006830
50.457917   0.059198   -0.004354
50.707708   0.052981   -0.003861
50.957500   0.057270   0.005114
51.207292   0.055536   -0.009570
51.457083   0.052489   0.003575
51.706875   0.057322   0.004737
51.956667   0.054856   -0.006076
52.206458   0.054286   0.001246
52.456250   0.055478   0.005544
52.706042   0.057056   -0.005413
52.955833   0.052774   -0.001802
53.205625   0.056156   0.003999
53.455417   0.054772   -0.006586
53.705208   0.052866   0.002799
53.955000   0.056170   0.005049
54.204792   0.055388   -0.007616
54.454583   0.052365   0.001476
54.704375   0.056125   0.015053
