# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.205238   0.700758
0.499583   0.350087   0.549784
0.749375   0.479901   0.508137
0.999167   0.603944   0.473086
1.248958   0.716246   0.435027
1.498750   0.821277   0.424493
1.748542   0.928316   0.440438
1.998333   1.041312   0.440112
2.248125   1.148189   0.422587
2.497917   1.252430   0.394239
2.747708   1.345144   0.365488
2.997500   1.435021   0.373864
3.247292   1.531920   0.397586
3.497083   1.633649   0.400651
3.746875   1.732079   0.418816
3.996667   1.842882   0.467203
4.246458   1.965486   0.480441
4.496250   2.082902   0.478718
4.746042   2.204645   0.485842
4.995833   2.325621   0.491236
5.245625   2.450058   0.504686
5.495417   2.577753   0.537205
5.745208   2.718437   0.560677
5.995000   2.857858   0.583289
6.244792   3.009839   0.605574
6.494583   3.160393   0.616713
6.744375   3.317938   0.636266
6.994167   3.478261   0.625972
7.243958   3.630663   0.635747
7.493750   3.795869   0.664265
7.743542   3.962519   0.662538
7.993333   4.126862   0.635579
8.243125   4.280044   0.582535
8.492917   4.417887   0.562955
8.742708   4.561287   0.534359
8.992500   4.684844   0.486510
9.242292   4.804339   0.457821
9.492083   4.913564   0.439159
9.741875   5.023735   0.454267
9.991667   5.140508   0.493080
10.241458   5.270070   0.554743
10.491250   5.417648   0.584269
10.741042   5.561961   0.594867
10.990833   5.714833   0.639516
11.240625   5.881453   0.671702
11.490417   6.050405   0.675102
11.740208   6.218722   0.671345
11.990000   6.385797   0.698043
12.239792   6.567453   0.712559
12.489583   6.741780   0.699905
12.739375   6.917114   0.676318
12.989167   7.079657   0.651192
13.238958   7.242438   0.694047
13.488750   7.426391   0.750412
13.738542   7.617332   0.748641
13.988333   7.800400   0.754776
14.238125   7.994405   0.747102
14.487917   8.173640   0.734493
14.737708   8.361345   0.789035
14.987500   8.567828   0.863793
15.237292   8.792882   0.866385
15.487083   9.000660   0.808409
15.736875   9.196749   0.780852
15.986667   9.390760   0.738624
16.236458   9.565753   0.666722
16.486250   9.723844   0.610870
16.736042   9.870934   0.574864
16.985833   10.011036   0.569693
17.235625   10.155543   0.591147
17.485417   10.306363   0.612958
17.735208   10.461767   0.642848
17.985000   10.627520   0.649701
18.234792   10.786346   0.607929
18.484583   10.931231   0.573622
18.734375   11.072918   0.568717
18.984167   11.215352   0.580717
19.233958   11.363035   0.614973
19.483750   11.522583   0.606843
19.733542   11.666203   0.557271
19.983333   11.800986   0.479985
20.233125   11.905996   0.433606
20.482917   12.017609   0.465112
20.732708   12.138358   0.467333
20.982500   12.251080   0.440911
21.232292   12.358630   0.470455
21.482083   12.486112   0.513219
21.731875   12.615026   0.516802
21.981667   12.744297   0.513733
22.231458   12.871678   0.537699
22.481250   13.012923   0.560305
22.731042   13.151597   0.536877
22.980833   13.281138   0.488798
23.230625   13.395792   0.456841
23.480417   13.509368   0.471039
23.730208   13.631116   0.493828
23.980000   13.756076   0.470279
24.229792   13.866059   0.416074
24.479583   13.963940   0.449466
24.729375   14.090605   0.527580
24.979167   14.227510   0.510991
25.228958   14.345887   0.470732
25.478750   14.462680   0.463601
25.728542   14.577495   0.471687
25.978333   14.698327   0.510978
26.228125   14.832771   0.506922
26.477917   14.951577   0.462803
26.727708   15.063979   0.454640
26.977500   15.178708   0.495801
27.227292   15.311673   0.484736
27.477083   15.420874   0.453512
27.726875   15.538240   0.492996
27.976667   15.667167   0.572773
28.226458   15.824388   0.599476
28.476250   15.966655   0.540914
28.726042   16.094620   0.484706
28.975833   16.208806   0.428134
29.225625   16.308508   0.380784
29.475417   16.399039   0.360930
29.725208   16.488823   0.340521
29.975000   16.569158   0.349327
30.224792   16.663341   0.385487
30.474583   16.761740   0.386025
30.724375   16.856192   0.378050
30.974167   16.950608   0.397520
31.223958   17.054787   0.412139
31.473750   17.156506   0.430136
31.723542   17.269675   0.507231
31.973333   17.409910   0.566306
32.223125   17.552593   0.602823
32.472917   17.711070   0.610251
32.722708   17.857464   0.589121
32.972500   18.005385   0.563310
33.222292   18.138884   0.517008
33.472083   18.263673   0.497805
33.721875   18.387579   0.499845
33.971667   18.513388   0.536141
34.221458   18.655426   0.586899
34.471250   18.806593   0.602781
34.721042   18.956565   0.556007
34.970833   19.084365   0.546276
35.220625   19.229476   0.575121
35.470417   19.371686   0.559914
35.720208   19.509199   0.573316
35.970000   19.658105   0.599588
36.219792   19.808744   0.612375
36.469583   19.964037   0.657193
36.719375   20.137066   0.683971
36.969167   20.305738   0.696663
37.218958   20.485107   0.704773
37.468750   20.657830   0.673198
37.718542   20.821426   0.600486
37.968333   20.957823   0.532557
38.218125   21.087483   0.557037
38.467917   21.236110   0.572810
38.717708   21.373649   0.565727
38.967500   21.518738   0.569318
39.217292   21.658071   0.563714
39.467083   21.800360   0.550100
39.716875   21.932891   0.571759
39.966667   22.086001   0.561715
40.216458   22.213515   0.487634
40.466250   22.329615   0.454516
40.716042   22.440584   0.451709
40.965833   22.555281   0.427894
