# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.234570   0.820889
0.499583   0.410103   0.694803
0.749375   0.581682   0.678086
0.999167   0.748863   0.668046
1.248958   0.915427   0.659629
1.498750   1.078403   0.654825
1.748542   1.242567   0.651724
1.998333   1.403993   0.630056
2.248125   1.557332   0.627399
2.497917   1.717431   0.630027
2.747708   1.872083   0.614209
2.997500   2.024280   0.614152
3.247292   2.178903   0.610171
3.497083   2.329111   0.607053
3.746875   2.482177   0.632669
3.996667   2.645182   0.643215
4.246458   2.803516   0.618471
4.496250   2.954160   0.607545
4.746042   3.107036   0.605792
4.995833   3.256804   0.634058
5.245625   3.423801   0.677412
5.495417   3.595227   0.655295
5.745208   3.751175   0.636971
5.995000   3.913447   0.648801
6.244792   4.075305   0.648730
6.494583   4.237542   0.629221
6.744375   4.389653   0.585573
6.994167   4.530085   0.552966
7.243958   4.665906   0.555506
7.493750   4.807607   0.581692
7.743542   4.956510   0.608666
7.993333   5.111686   0.626467
8.243125   5.269482   0.618689
8.492917   5.420773   0.573963
8.742708   5.556225   0.517547
8.992500   5.679330   0.512751
9.242292   5.812387   0.553845
9.492083   5.956022   0.557027
9.741875   6.090668   0.554035
9.991667   6.232809   0.581126
10.241458   6.380989   0.580157
10.491250   6.522646   0.559635
10.741042   6.660573   0.570375
10.990833   6.807595   0.581083
11.240625   6.950872   0.562137
11.490417   7.088430   0.532053
11.740208   7.216677   0.534952
11.990000   7.355683   0.552255
12.239792   7.492575   0.506042
12.489583   7.608493   0.470146
12.739375   7.727452   0.473042
12.989167   7.844817   0.478292
13.238958   7.966399   0.492268
13.488750   8.090746   0.512956
13.738542   8.222663   0.525754
13.988333   8.353404   0.499177
14.238125   8.472044   0.475753
14.487917   8.591082   0.479981
14.737708   8.711834   0.478075
14.987500   8.829920   0.487353
15.237292   8.955308   0.516907
15.487083   9.088159   0.571281
15.736875   9.240710   0.601323
15.986667   9.388570   0.581539
16.236458   9.531237   0.598747
16.486250   9.687694   0.601235
16.736042   9.831604   0.615032
16.985833   9.994954   0.660191
17.235625   10.161425   0.670260
17.485417   10.329805   0.647311
17.735208   10.484810   0.619576
17.985000   10.639334   0.653569
18.234792   10.811323   0.698171
18.484583   10.988129   0.701931
18.734375   11.161996   0.715060
18.984167   11.345361   0.791779
19.233958   11.557555   0.851193
19.483750   11.770603   0.857419
19.733542   11.985908   0.860252
19.983333   12.200370   0.856381
20.233125   12.413741   0.859211
20.482917   12.629618   0.824773
20.732708   12.825784   0.783457
20.982500   13.021020   0.807432
21.232292   13.229163   0.825217
21.482083   13.433284   0.779584
21.731875   13.618631   0.714164
21.981667   13.790069   0.652593
22.231458   13.944655   0.591363
22.481250   14.085504   0.558882
22.731042   14.223864   0.544339
22.980833   14.357447   0.506050
23.230625   14.476678   0.476336
23.480417   14.595416   0.413890
23.730208   14.683450   0.361049
23.980000   14.775790   0.296479
24.229792   14.831566   0.227351
24.479583   14.889371   0.227617
24.729375   14.945280   0.217422
24.979167   14.997992   0.267891
25.228958   15.079114   0.315047
25.478750   15.155384   0.269333
25.728542   15.213668   0.233327
25.978333   15.271950   0.176318
26.228125   15.301754   0.109913
26.477917   15.326861   0.172267
26.727708   15.387816   0.278620
26.977500   15.466055   0.287923
27.227292   15.531657   0.253705
27.477083   15.592802   0.273402
27.726875   15.668244   0.354330
27.976667   15.769819   0.416027
28.226458   15.876084   0.441819
28.476250   15.990544   0.526745
28.726042   16.139237   0.595757
28.975833   16.288175   0.652022
29.225625   16.464977   0.730042
29.475417   16.652892   0.858633
29.725208   16.893936   0.969301
29.975000   17.137138   0.930022
30.224792   17.358559   0.889767
30.474583   17.581651   0.947771
30.724375   17.832050   0.992340
30.974167   18.077407   0.994177
31.223958   18.328724   1.041694
31.473750   18.597820   1.039931
31.723542   18.848256   0.997919
31.973333   19.096364   0.981800
32.223125   19.338747   0.971261
32.472917   19.581590   0.923096
32.722708   19.799910   0.814647
32.972500   19.988574   0.765940
33.222292   20.182561   0.765439
33.472083   20.370975   0.711128
33.721875   20.537829   0.715844
33.971667   20.728598   0.775809
34.221458   20.925410   0.781922
34.471250   21.119233   0.778231
34.721042   21.314202   0.787508
34.970833   21.512659   0.764679
35.220625   21.696222   0.746945
35.470417   21.885821   0.791609
35.720208   22.091697   0.888795
35.970000   22.329848   0.972724
36.219792   22.577653   0.974467
36.469583   22.816675   0.966706
