# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.190053   0.362136
0.499583   0.180917   -0.068065
0.749375   0.156049   -0.024054
0.999167   0.168900   0.035748
1.248958   0.173908   -0.001979
1.498750   0.167911   -0.014515
1.748542   0.166656   -0.005863
1.998333   0.164982   0.010852
2.248125   0.172078   0.011727
2.497917   0.170841   -0.019184
2.747708   0.162494   -0.009603
2.997500   0.166043   0.016517
3.247292   0.170745   -0.012132
3.497083   0.159982   -0.011971
3.746875   0.164765   0.008892
3.996667   0.164424   0.000221
4.246458   0.164875   -0.006820
4.496250   0.161017   -0.003381
4.746042   0.163186   0.012096
4.995833   0.167060   -0.013384
5.245625   0.156500   -0.013211
5.495417   0.160460   0.012058
5.745208   0.162524   0.006683
5.995000   0.163799   -0.011043
6.244792   0.157007   -0.013731
6.494583   0.156939   0.011333
6.744375   0.162669   -0.002183
6.994167   0.155849   -0.014045
7.243958   0.155652   0.016014
7.493750   0.163849   0.003685
7.743542   0.157493   -0.009231
7.993333   0.159237   0.008354
8.243125   0.161667   -0.002704
8.492917   0.157886   -0.010667
8.742708   0.156338   0.010980
8.992500   0.163371   0.005011
9.242292   0.158841   -0.013543
9.492083   0.156606   -0.001946
9.741875   0.157869   0.013713
9.991667   0.163456   -0.000735
10.241458   0.157501   -0.006900
10.491250   0.160009   0.012794
10.741042   0.163893   -0.002274
10.990833   0.158873   -0.013881
11.240625   0.156958   0.008341
11.490417   0.163040   0.011721
11.740208   0.162814   0.002970
11.990000   0.164524   -0.001995
12.239792   0.161817   -0.017150
12.489583   0.155956   0.006784
12.739375   0.165207   0.019242
12.989167   0.165569   -0.003942
13.238958   0.163238   -0.011409
13.488750   0.159869   -0.005967
13.738542   0.160257   0.013375
13.988333   0.166551   0.010498
14.238125   0.165501   -0.017440
14.487917   0.157838   -0.000868
14.737708   0.165067   0.022494
14.987500   0.169076   -0.008223
15.237292   0.160959   -0.004074
15.487083   0.167041   0.014415
15.736875   0.168161   -0.006429
15.986667   0.163829   -0.017794
16.236458   0.159271   0.003400
16.486250   0.165528   0.020621
16.736042   0.169573   0.002264
16.985833   0.166659   -0.014979
17.235625   0.162090   -0.001378
17.485417   0.165970   0.006193
17.735208   0.165184   -0.003626
17.985000   0.164159   0.005742
18.234792   0.168052   -0.006428
18.484583   0.160947   0.001061
18.734375   0.168582   0.020614
18.984167   0.171246   -0.017144
19.233958   0.160018   -0.015655
19.483750   0.163424   0.007529
19.733542   0.163779   -0.005146
19.983333   0.160853   -0.002835
20.233125   0.162363   0.007021
20.482917   0.164361   0.005656
20.732708   0.165189   -0.010448
20.982500   0.159141   -0.011306
21.232292   0.159540   0.007513
21.482083   0.162894   0.006905
21.731875   0.162990   -0.007926
21.981667   0.158935   -0.003199
22.231458   0.161392   0.006676
22.481250   0.162270   0.002423
22.731042   0.162602   -0.005291
22.980833   0.159627   -0.004474
23.230625   0.160367   -0.000489
23.480417   0.159382   0.007663
23.730208   0.164195   0.005197
23.980000   0.161979   -0.020048
24.229792   0.154180   0.008377
24.479583   0.166164   0.021817
24.729375   0.165079   -0.013611
24.979167   0.159364   -0.004655
25.228958   0.162753   0.007721
25.478750   0.163221   0.004313
25.728542   0.164908   0.004104
25.978333   0.165272   -0.012795
26.228125   0.158516   -0.005120
26.477917   0.162714   0.011263
26.727708   0.164142   0.008416
26.977500   0.166919   0.004014
27.227292   0.166148   -0.007775
27.477083   0.163034   -0.003136
27.726875   0.164581   -0.005612
27.976667   0.160230   -0.010369
28.226458   0.159400   0.007282
28.476250   0.163868   -0.001040
28.726042   0.158881   -0.001563
28.975833   0.163088   0.004578
29.225625   0.161168   -0.006932
