# Time t    MSD(t)    d/dt MSD(t)
0.000000   0.000000   0.000000
0.249792   0.216622   0.709857
0.499583   0.354632   0.540732
0.749375   0.486763   0.518109
0.999167   0.613471   0.489458
1.248958   0.731288   0.489380
1.498750   0.857958   0.519182
1.748542   0.990663   0.514622
1.998333   1.115054   0.497298
2.248125   1.239105   0.508081
2.497917   1.368883   0.510021
2.747708   1.493903   0.536492
2.997500   1.636906   0.575795
3.247292   1.781560   0.590207
3.497083   1.931763   0.596966
3.746875   2.079794   0.599790
3.996667   2.231408   0.621874
4.246458   2.390472   0.635202
4.496250   2.548745   0.643406
4.746042   2.711907   0.661782
4.995833   2.879360   0.637177
5.245625   3.030230   0.619303
5.495417   3.188753   0.622951
5.745208   3.341446   0.624865
5.995000   3.500925   0.621652
6.244792   3.652013   0.612663
6.494583   3.807002   0.651238
6.744375   3.977360   0.681336
6.994167   4.147386   0.703742
7.243958   4.328938   0.737001
7.493750   4.515579   0.729717
7.743542   4.693493   0.725656
7.993333   4.878105   0.778074
8.243125   5.082205   0.831604
8.492917   5.293561   0.842919
8.742708   5.503313   0.852193
8.992500   5.719302   0.877338
9.242292   5.941617   0.873834
9.492083   6.155855   0.838113
9.741875   6.360324   0.810191
9.991667   6.560613   0.821351
10.241458   6.770657   0.845638
10.491250   6.983080   0.871238
10.741042   7.205913   0.893352
10.990833   7.429383   0.913758
11.240625   7.662411   0.937147
11.490417   7.897566   0.942549
11.740208   8.133293   0.935246
11.990000   8.364799   0.904884
12.239792   8.585358   0.839508
12.489583   8.784203   0.794852
12.739375   8.982453   0.804892
12.989167   9.186314   0.788089
13.238958   9.376169   0.756403
13.488750   9.564200   0.746510
13.738542   9.749113   0.735714
13.988333   9.931751   0.708375
14.238125   10.103006   0.709522
14.487917   10.286216   0.734875
14.737708   10.470137   0.705839
14.987500   10.638842   0.658110
15.237292   10.798918   0.644818
15.487083   10.960982   0.662245
15.736875   11.129765   0.677440
15.986667   11.299419   0.676883
16.236458   11.467924   0.656205
16.486250   11.627249   0.640400
16.736042   11.787858   0.634858
16.985833   11.944413   0.625453
17.235625   12.100324   0.638744
17.485417   12.263519   0.622420
17.735208   12.411274   0.597286
17.985000   12.561913   0.550103
18.234792   12.686097   0.529169
18.484583   12.826277   0.599632
18.734375   12.985663   0.647835
18.984167   13.149924   0.667356
19.233958   13.319063   0.638050
19.483750   13.468684   0.643551
19.733542   13.640570   0.745478
19.983333   13.841112   0.795895
20.233125   14.038186   0.767142
20.482917   14.224363   0.759383
20.732708   14.417562   0.788671
20.982500   14.618370   0.816598
21.232292   14.825520   0.823311
21.482083   15.029683   0.797342
21.731875   15.223859   0.800987
21.981667   15.429843   0.822336
22.231458   15.634685   0.810421
22.481250   15.834716   0.828148
22.731042   16.048413   0.847877
22.980833   16.258301   0.820363
23.230625   16.458253   0.811283
23.480417   16.663604   0.823278
23.730208   16.869549   0.756424
23.980000   17.041501   0.734173
24.229792   17.236330   0.790337
24.479583   17.436340   0.770143
24.729375   17.621080   0.725036
24.979167   17.798556   0.723521
25.228958   17.982539   0.735105
25.478750   18.165802   0.697811
25.728542   18.331154   0.635284
25.978333   18.483179   0.570514
26.228125   18.616173   0.518831
26.477917   18.742379   0.487350
26.727708   18.859645   0.467248
26.977500   18.975808   0.496406
27.227292   19.107641   0.520167
27.477083   19.235675   0.540949
27.726875   19.377890   0.594832
27.976667   19.532843   0.627376
