267.5 -48.09231
266.9 -48.09237
266.3 -48.09242
265.7 -48.09247
265.1 -48.09252
264.5 -48.09256
263.9 -48.09261
263.4 -48.09264
262.8 -48.09268
262.2 -48.09271
