6.75 76.8867188 -24.01838907
6.76 77.2289440 -24.01862296
6.77 77.5721832 -24.01880864
6.77 77.5721832 -24.01880864
6.78 77.9164380 -24.01895512
6.79 78.2617098 -24.01905524
6.79 78.2617098 -24.01905524
6.80 78.6080000 -24.01911227
6.81 78.9553102 -24.01912746
6.82 79.3036420 -24.01909975
6.82 79.3036420 -24.01909975
6.83 79.6529967 -24.01903046
6.84 80.0033760 -24.01891864
6.85 80.3547812 -24.01876678
6.85 80.3547812 -24.01876678
6.86 80.7072140 -24.01857759
6.87 81.0606758 -24.01834643
6.87 81.0606758 -24.01834643
6.88 81.4151680 -24.01807938
6.89 81.7706922 -24.01777024
